engagement_id,player_id,week_start_date,total_play_hours,total_sessions,favorite_genre,multiplayer_hours,store_visits,ps_plus_tier,engagement_band
ENG-004844,PLAYER485,2024-04-29,5.99,5,Racing,3.50,4,Essential,LOW
ENG-004845,PLAYER485,2024-05-06,10.63,12,Action-RPG,5.13,6,Essential,MEDIUM
ENG-004846,PLAYER485,2024-05-13,10.55,12,Sports,6.82,5,Essential,MEDIUM
ENG-004847,PLAYER485,2024-05-20,9.16,10,Sports,4.01,4,Essential,MEDIUM
ENG-004848,PLAYER485,2024-05-27,3.27,3,Racing,1.21,2,Essential,LOW
ENG-004849,PLAYER485,2024-06-03,3.53,3,Action-Adventure,1.96,0,Essential,LOW
ENG-004850,PLAYER485,2024-06-10,8.34,7,Action-Adventure,2.38,8,Essential,LOW
ENG-004851,PLAYER486,2024-04-08,5.80,4,Fighting,3.30,12,Extra,LOW
ENG-004852,PLAYER486,2024-04-15,9.58,10,Sports,3.37,5,Extra,MEDIUM
ENG-004853,PLAYER486,2024-04-22,7.20,6,Sports,5.45,9,Extra,LOW
ENG-004854,PLAYER486,2024-04-29,3.25,3,Fighting,2.19,1,Extra,LOW
ENG-004855,PLAYER486,2024-05-06,4.74,5,Puzzle,2.81,3,Extra,LOW
ENG-004856,PLAYER486,2024-05-13,4.41,2,Action-Adventure,2.88,5,Extra,LOW
ENG-004857,PLAYER486,2024-05-20,7.98,7,Fighting,4.24,12,Extra,LOW
ENG-004858,PLAYER486,2024-05-27,6.75,8,Action-RPG,3.36,11,Extra,LOW
ENG-004859,PLAYER486,2024-06-03,4.93,3,Fighting,2.83,1,Extra,LOW
ENG-004860,PLAYER486,2024-06-10,8.96,9,Sports,3.04,3,Extra,LOW
ENG-004861,PLAYER487,2024-04-08,14.63,9,Racing,3.00,9,Essential,MEDIUM
ENG-004862,PLAYER487,2024-04-15,22.55,18,Indie,6.51,4,Essential,HIGH
ENG-004863,PLAYER487,2024-04-22,13.31,13,Indie,3.57,11,Essential,MEDIUM
ENG-004864,PLAYER487,2024-04-29,17.37,13,Indie,5.10,10,Essential,MEDIUM
ENG-004865,PLAYER487,2024-05-06,21.13,21,Racing,4.75,10,Essential,HIGH
ENG-004866,PLAYER487,2024-05-13,15.27,9,FPS,4.24,9,Essential,MEDIUM
ENG-004867,PLAYER487,2024-05-20,14.11,10,Sports,5.38,4,Essential,MEDIUM
ENG-004868,PLAYER487,2024-05-27,23.52,30,FPS,14.51,3,Essential,HIGH
ENG-004869,PLAYER487,2024-06-03,22.58,28,Sports,6.76,0,Essential,HIGH
ENG-004870,PLAYER487,2024-06-10,16.49,19,Puzzle,13.04,3,Essential,MEDIUM
ENG-004871,PLAYER488,2024-04-08,9.77,12,FPS,3.54,8,Essential,MEDIUM
ENG-004872,PLAYER488,2024-04-15,5.23,4,Sports,1.43,8,Essential,LOW
ENG-004873,PLAYER488,2024-04-22,5.53,4,Action-RPG,3.26,8,Essential,LOW
ENG-004874,PLAYER488,2024-04-29,9.03,7,FPS,3.38,4,Essential,MEDIUM
ENG-004875,PLAYER488,2024-05-06,3.11,3,Action-RPG,0.79,8,Essential,LOW
ENG-004876,PLAYER488,2024-05-13,5.69,4,Action-RPG,1.86,8,Essential,LOW
ENG-004877,PLAYER488,2024-05-20,9.60,11,Indie,4.31,1,Essential,MEDIUM
ENG-004878,PLAYER488,2024-05-27,7.54,5,Indie,5.13,8,Essential,LOW
ENG-004879,PLAYER488,2024-06-03,11.85,13,Puzzle,6.32,8,Essential,MEDIUM
ENG-004880,PLAYER488,2024-06-10,10.21,7,Sports,5.26,12,Essential,MEDIUM
ENG-004881,PLAYER489,2024-04-08,10.64,13,Indie,7.35,10,Premium,MEDIUM
ENG-004882,PLAYER489,2024-04-15,6.84,5,Fighting,4.15,10,Premium,LOW
ENG-004883,PLAYER489,2024-04-22,3.40,2,Fighting,1.07,8,Premium,LOW
ENG-004884,PLAYER489,2024-04-29,9.87,7,FPS,5.48,11,Premium,MEDIUM
ENG-004885,PLAYER489,2024-05-06,7.58,6,Puzzle,3.45,5,Premium,LOW
ENG-004886,PLAYER489,2024-05-13,6.46,6,Fighting,3.33,10,Premium,LOW
ENG-004887,PLAYER489,2024-05-20,8.83,7,Racing,3.43,4,Premium,LOW
ENG-004888,PLAYER489,2024-05-27,10.49,9,Action-Adventure,4.57,11,Premium,MEDIUM
ENG-004889,PLAYER489,2024-06-03,10.09,8,FPS,2.67,4,Premium,MEDIUM
ENG-004890,PLAYER489,2024-06-10,9.85,11,Sports,3.79,10,Premium,MEDIUM
ENG-004891,PLAYER490,2024-04-08,8.20,10,FPS,5.18,6,Essential,LOW
ENG-004892,PLAYER490,2024-04-15,11.99,12,Sports,5.35,5,Essential,MEDIUM
ENG-004893,PLAYER490,2024-04-22,9.70,9,Action-RPG,6.98,8,Essential,MEDIUM
ENG-004894,PLAYER490,2024-04-29,7.23,7,Action-Adventure,2.67,12,Essential,LOW
ENG-004895,PLAYER490,2024-05-06,5.79,5,Puzzle,3.99,0,Essential,LOW
ENG-004896,PLAYER490,2024-05-13,11.07,8,Action-RPG,6.63,12,Essential,MEDIUM
ENG-004897,PLAYER490,2024-05-20,6.59,7,Racing,1.34,5,Essential,LOW
ENG-004898,PLAYER490,2024-05-27,11.28,12,Action-RPG,5.86,5,Essential,MEDIUM
ENG-004899,PLAYER490,2024-06-03,3.71,3,Indie,1.88,3,Essential,LOW
ENG-004900,PLAYER490,2024-06-10,5.50,5,Fighting,1.61,2,Essential,LOW
ENG-004901,PLAYER491,2024-04-08,7.53,6,Fighting,3.18,12,Extra,LOW
ENG-004902,PLAYER491,2024-04-15,3.53,4,Fighting,2.39,6,Extra,LOW
ENG-004903,PLAYER491,2024-04-22,6.88,5,Puzzle,3.07,6,Extra,LOW
ENG-004904,PLAYER491,2024-04-29,7.70,5,FPS,2.78,6,Extra,LOW
ENG-004905,PLAYER491,2024-05-06,3.48,3,Indie,0.81,5,Extra,LOW
ENG-004906,PLAYER491,2024-05-13,7.74,9,Action-RPG,5.59,6,Extra,LOW
ENG-004907,PLAYER491,2024-05-20,7.53,6,Sports,4.55,7,Extra,LOW
ENG-004908,PLAYER491,2024-05-27,2.49,2,Indie,1.85,4,Extra,LOW
ENG-004909,PLAYER491,2024-06-03,6.89,6,Racing,3.60,3,Extra,LOW
ENG-004910,PLAYER491,2024-06-10,7.35,4,Indie,5.21,6,Extra,LOW
ENG-004911,PLAYER492,2024-04-08,8.46,8,FPS,5.21,4,Essential,LOW
ENG-004912,PLAYER492,2024-04-15,7.37,5,Sports,5.63,4,Essential,LOW
ENG-004913,PLAYER492,2024-04-22,13.41,13,Action-RPG,9.50,4,Essential,MEDIUM
ENG-004914,PLAYER492,2024-04-29,7.34,5,FPS,1.78,9,Essential,LOW
ENG-004915,PLAYER492,2024-05-06,12.57,10,Action-RPG,9.47,2,Essential,MEDIUM
ENG-004916,PLAYER492,2024-05-13,9.73,6,Action-RPG,7.71,1,Essential,MEDIUM
ENG-004917,PLAYER492,2024-05-20,7.34,4,Puzzle,2.18,4,Essential,LOW
ENG-004918,PLAYER492,2024-05-27,4.42,4,Racing,1.25,9,Essential,LOW
ENG-004919,PLAYER492,2024-06-03,6.04,5,FPS,1.89,8,Essential,LOW
ENG-004920,PLAYER492,2024-06-10,11.65,8,Fighting,8.69,4,Essential,MEDIUM
ENG-004921,PLAYER493,2024-04-08,4.23,4,Fighting,2.54,5,Premium,LOW
ENG-004922,PLAYER493,2024-04-15,8.80,9,Action-RPG,4.69,3,Premium,LOW
ENG-004923,PLAYER493,2024-04-22,8.10,9,Action-Adventure,6.44,1,Premium,LOW
ENG-004924,PLAYER493,2024-04-29,3.18,3,Fighting,2.48,10,Premium,LOW
ENG-004925,PLAYER493,2024-05-06,3.30,3,Action-RPG,1.52,10,Premium,LOW
ENG-004926,PLAYER493,2024-05-13,3.05,2,FPS,0.86,12,Premium,LOW
ENG-004927,PLAYER493,2024-05-20,10.82,7,Action-RPG,4.02,5,Premium,MEDIUM
ENG-004928,PLAYER493,2024-05-27,5.60,4,Puzzle,3.52,6,Premium,LOW
ENG-004929,PLAYER493,2024-06-03,6.27,4,Indie,4.42,10,Premium,LOW
ENG-004930,PLAYER493,2024-06-10,4.00,4,FPS,1.81,7,Premium,LOW
ENG-004931,PLAYER494,2024-04-08,12.79,15,Fighting,7.09,10,Extra,MEDIUM
ENG-004932,PLAYER494,2024-04-15,13.84,16,FPS,4.49,5,Extra,MEDIUM
ENG-004933,PLAYER494,2024-04-22,6.03,3,Action-RPG,1.69,1,Extra,LOW
ENG-004934,PLAYER494,2024-04-29,9.11,8,Action-Adventure,3.33,5,Extra,MEDIUM
ENG-004935,PLAYER494,2024-05-06,13.61,15,Action-Adventure,10.56,2,Extra,MEDIUM
ENG-004936,PLAYER494,2024-05-13,7.97,10,Action-RPG,2.58,8,Extra,LOW
ENG-004937,PLAYER494,2024-05-20,4.41,4,Action-RPG,2.26,6,Extra,LOW
ENG-004938,PLAYER494,2024-05-27,12.74,11,Puzzle,9.14,11,Extra,MEDIUM
ENG-004939,PLAYER494,2024-06-03,8.40,9,Racing,6.50,3,Extra,LOW
ENG-004940,PLAYER494,2024-06-10,6.59,5,Fighting,3.16,6,Extra,LOW
ENG-004941,PLAYER495,2024-04-08,5.72,6,Sports,1.74,0,Essential,LOW
ENG-004942,PLAYER495,2024-04-15,4.74,6,Action-RPG,1.91,6,Essential,LOW
ENG-004943,PLAYER495,2024-04-22,11.70,13,Fighting,6.18,5,Essential,MEDIUM
ENG-004944,PLAYER495,2024-04-29,4.40,3,Puzzle,2.72,6,Essential,LOW
ENG-004945,PLAYER495,2024-05-06,12.85,13,Indie,4.28,4,Essential,MEDIUM
ENG-004946,PLAYER495,2024-05-13,12.75,11,Indie,8.28,6,Essential,MEDIUM
ENG-004947,PLAYER495,2024-05-20,5.61,6,Racing,3.71,4,Essential,LOW
ENG-004948,PLAYER495,2024-05-27,7.59,9,Puzzle,2.90,5,Essential,LOW
ENG-004949,PLAYER495,2024-06-03,10.06,6,Racing,2.14,8,Essential,MEDIUM
ENG-004950,PLAYER495,2024-06-10,7.54,4,Action-RPG,4.74,8,Essential,LOW
ENG-004951,PLAYER496,2024-04-08,4.17,4,Puzzle,2.10,11,Essential,LOW
ENG-004952,PLAYER496,2024-04-15,7.73,9,Action-Adventure,5.98,6,Essential,LOW
ENG-004953,PLAYER496,2024-04-22,8.79,8,Action-RPG,1.96,5,Essential,LOW
ENG-004954,PLAYER496,2024-04-29,4.64,4,Puzzle,3.48,12,Essential,LOW
ENG-004955,PLAYER496,2024-05-06,4.92,4,Sports,3.53,5,Essential,LOW
ENG-004956,PLAYER496,2024-05-13,11.66,15,Fighting,2.70,12,Essential,MEDIUM
ENG-004957,PLAYER496,2024-05-20,11.42,10,Action-RPG,5.94,2,Essential,MEDIUM
ENG-004958,PLAYER496,2024-05-27,7.82,5,Action-RPG,2.49,9,Essential,LOW
ENG-004959,PLAYER496,2024-06-03,3.29,2,Racing,0.72,8,Essential,LOW
ENG-004960,PLAYER496,2024-06-10,5.27,5,Action-Adventure,2.49,12,Essential,LOW
ENG-004961,PLAYER497,2024-04-08,7.19,6,Fighting,2.50,5,Premium,LOW
ENG-004962,PLAYER497,2024-04-15,6.91,6,FPS,4.63,2,Premium,LOW
ENG-004963,PLAYER497,2024-04-22,5.20,6,Action-RPG,2.57,0,Premium,LOW
ENG-004964,PLAYER497,2024-04-29,5.01,3,Sports,2.22,2,Premium,LOW
ENG-004965,PLAYER497,2024-05-06,10.02,10,FPS,5.08,4,Premium,MEDIUM
ENG-004966,PLAYER497,2024-05-13,8.29,7,FPS,5.29,5,Premium,LOW
ENG-004967,PLAYER497,2024-05-20,7.50,6,Action-Adventure,5.98,8,Premium,LOW
ENG-004968,PLAYER497,2024-05-27,9.53,10,Puzzle,4.93,10,Premium,MEDIUM
ENG-004969,PLAYER497,2024-06-03,5.75,5,Racing,2.58,10,Premium,LOW
ENG-004970,PLAYER497,2024-06-10,4.42,2,FPS,2.61,11,Premium,LOW
ENG-004971,PLAYER498,2024-04-08,4.96,4,Puzzle,3.63,1,Extra,LOW
ENG-004972,PLAYER498,2024-04-15,4.93,6,Action-RPG,1.48,3,Extra,LOW
ENG-004973,PLAYER498,2024-04-22,3.25,3,Racing,1.67,0,Extra,LOW
ENG-004974,PLAYER498,2024-04-29,7.97,7,Sports,6.14,9,Extra,LOW
ENG-004975,PLAYER498,2024-05-06,10.97,12,Puzzle,4.84,4,Extra,MEDIUM
ENG-004976,PLAYER498,2024-05-13,5.35,5,Action-Adventure,3.95,10,Extra,LOW
ENG-004977,PLAYER498,2024-05-20,8.02,7,Racing,1.98,11,Extra,LOW
ENG-004978,PLAYER498,2024-05-27,5.89,6,Fighting,3.59,12,Extra,LOW
ENG-004979,PLAYER498,2024-06-03,11.87,9,Sports,5.55,12,Extra,MEDIUM
ENG-004980,PLAYER498,2024-06-10,5.93,7,Action-Adventure,2.33,8,Extra,LOW
ENG-004981,PLAYER499,2024-04-08,8.29,9,Sports,4.79,1,Essential,LOW
ENG-004982,PLAYER499,2024-04-15,9.86,8,Action-Adventure,5.76,9,Essential,MEDIUM
ENG-004983,PLAYER499,2024-04-22,21.63,19,Puzzle,16.94,1,Essential,HIGH
ENG-004984,PLAYER499,2024-04-29,8.90,10,Action-RPG,2.73,8,Essential,LOW
ENG-004985,PLAYER499,2024-05-06,23.21,21,FPS,6.21,0,Essential,HIGH
ENG-004986,PLAYER499,2024-05-13,18.77,15,Action-Adventure,6.17,7,Essential,HIGH
ENG-004987,PLAYER499,2024-05-20,10.62,13,Fighting,2.55,0,Essential,MEDIUM
ENG-004988,PLAYER499,2024-05-27,13.41,16,Indie,4.85,5,Essential,MEDIUM
ENG-004989,PLAYER499,2024-06-03,15.99,14,Puzzle,12.52,0,Essential,MEDIUM
ENG-004990,PLAYER499,2024-06-10,19.32,14,Fighting,13.41,12,Essential,HIGH
ENG-004991,PLAYER500,2024-04-08,9.68,5,Action-RPG,4.64,11,Essential,MEDIUM
ENG-004992,PLAYER500,2024-04-15,11.79,8,FPS,8.48,3,Essential,MEDIUM
ENG-004993,PLAYER500,2024-04-22,3.92,3,Action-Adventure,1.72,2,Essential,LOW
ENG-004994,PLAYER500,2024-04-29,11.63,8,FPS,3.83,1,Essential,MEDIUM
ENG-004995,PLAYER500,2024-05-06,4.24,3,Racing,2.18,2,Essential,LOW
ENG-004996,PLAYER500,2024-05-13,8.39,9,FPS,4.85,11,Essential,LOW
ENG-004997,PLAYER500,2024-05-20,6.46,7,Puzzle,2.64,1,Essential,LOW
ENG-004998,PLAYER500,2024-05-27,4.14,4,FPS,1.40,4,Essential,LOW
ENG-004999,PLAYER500,2024-06-03,10.47,12,Racing,3.50,4,Essential,MEDIUM
ENG-005000,PLAYER500,2024-06-10,5.61,6,Fighting,3.92,2,Essential,LOW
ENG-005001,PLAYER501,2024-04-08,9.67,11,Puzzle,2.03,4,Extra,MEDIUM
ENG-005002,PLAYER501,2024-04-15,3.12,3,Action-Adventure,1.22,9,Extra,LOW
ENG-005003,PLAYER501,2024-04-22,11.54,11,Action-Adventure,4.68,11,Extra,MEDIUM
ENG-005004,PLAYER501,2024-04-29,8.05,8,Action-RPG,4.14,6,Extra,LOW
ENG-005005,PLAYER501,2024-05-06,5.45,3,Fighting,1.91,5,Extra,LOW
ENG-005006,PLAYER501,2024-05-13,8.17,6,Racing,4.89,8,Extra,LOW
ENG-005007,PLAYER501,2024-05-20,6.11,5,Sports,2.47,12,Extra,LOW
ENG-005008,PLAYER501,2024-05-27,7.35,5,Fighting,4.37,4,Extra,LOW
ENG-005009,PLAYER501,2024-06-03,11.78,12,FPS,5.42,7,Extra,MEDIUM
ENG-005010,PLAYER501,2024-06-10,8.79,11,Action-RPG,5.72,5,Extra,LOW
ENG-005011,PLAYER502,2024-04-08,7.37,5,Racing,3.02,7,Essential,LOW
ENG-005012,PLAYER502,2024-04-15,7.35,5,Action-Adventure,2.72,0,Essential,LOW
ENG-005013,PLAYER502,2024-04-22,4.03,4,Racing,1.83,5,Essential,LOW
ENG-005014,PLAYER502,2024-04-29,11.11,13,Sports,2.74,9,Essential,MEDIUM
ENG-005015,PLAYER502,2024-05-06,3.82,4,Action-RPG,2.86,1,Essential,LOW
ENG-005016,PLAYER502,2024-05-13,5.03,5,Puzzle,3.07,9,Essential,LOW
ENG-005017,PLAYER502,2024-05-20,6.36,4,Racing,3.99,5,Essential,LOW
ENG-005018,PLAYER502,2024-05-27,11.78,14,Action-RPG,9.17,3,Essential,MEDIUM
ENG-005019,PLAYER502,2024-06-03,8.94,11,FPS,5.56,3,Essential,LOW
ENG-005020,PLAYER502,2024-06-10,4.42,4,Racing,2.65,0,Essential,LOW
ENG-005021,PLAYER503,2024-04-08,20.44,17,Puzzle,8.76,11,Extra,HIGH
ENG-005022,PLAYER503,2024-04-15,16.76,20,Action-Adventure,6.19,9,Extra,MEDIUM
ENG-005023,PLAYER503,2024-04-22,18.33,18,FPS,12.12,9,Extra,HIGH
ENG-005024,PLAYER503,2024-04-29,9.56,5,Puzzle,7.15,9,Extra,MEDIUM
ENG-005025,PLAYER503,2024-05-06,14.69,14,Fighting,9.77,12,Extra,MEDIUM
ENG-005026,PLAYER503,2024-05-13,13.59,14,Action-RPG,6.04,7,Extra,MEDIUM
ENG-005027,PLAYER503,2024-05-20,22.72,19,Indie,5.32,6,Extra,HIGH
ENG-005028,PLAYER503,2024-05-27,12.36,14,Fighting,4.23,8,Extra,MEDIUM
ENG-005029,PLAYER503,2024-06-03,10.06,6,FPS,5.89,0,Extra,MEDIUM
ENG-005030,PLAYER503,2024-06-10,23.21,25,Action-Adventure,7.64,6,Extra,HIGH
ENG-005031,PLAYER504,2024-04-08,7.76,9,Action-Adventure,2.43,8,Extra,LOW
ENG-005032,PLAYER504,2024-04-15,10.06,12,Puzzle,3.36,8,Extra,MEDIUM
ENG-005033,PLAYER504,2024-04-22,7.67,5,Action-Adventure,5.79,9,Extra,LOW
ENG-005034,PLAYER504,2024-04-29,4.01,3,Puzzle,2.68,12,Extra,LOW
ENG-005035,PLAYER504,2024-05-06,8.86,7,Sports,2.15,1,Extra,LOW
ENG-005036,PLAYER504,2024-05-13,10.08,11,Action-RPG,6.51,10,Extra,MEDIUM
ENG-005037,PLAYER504,2024-05-20,12.58,13,Puzzle,3.44,12,Extra,MEDIUM
ENG-005038,PLAYER504,2024-05-27,5.67,4,FPS,4.01,1,Extra,LOW
ENG-005039,PLAYER504,2024-06-03,11.28,9,Puzzle,8.65,9,Extra,MEDIUM
ENG-005040,PLAYER504,2024-06-10,4.19,4,Indie,1.65,7,Extra,LOW
ENG-005041,PLAYER505,2024-04-08,11.23,9,FPS,4.42,8,Extra,MEDIUM
ENG-005042,PLAYER505,2024-04-15,23.30,19,FPS,8.10,8,Extra,HIGH
ENG-005043,PLAYER505,2024-04-22,10.39,8,Puzzle,3.11,12,Extra,MEDIUM
ENG-005044,PLAYER505,2024-04-29,15.65,10,Indie,8.04,2,Extra,MEDIUM
ENG-005045,PLAYER505,2024-05-06,9.09,9,Fighting,3.24,7,Extra,MEDIUM
ENG-005046,PLAYER505,2024-05-13,13.82,17,Indie,7.98,1,Extra,MEDIUM
ENG-005047,PLAYER505,2024-05-20,14.60,11,Action-RPG,10.17,10,Extra,MEDIUM
ENG-005048,PLAYER505,2024-05-27,10.22,7,Indie,3.52,10,Extra,MEDIUM
ENG-005049,PLAYER505,2024-06-03,22.61,17,FPS,4.61,12,Extra,HIGH
ENG-005050,PLAYER505,2024-06-10,23.92,18,Racing,8.94,11,Extra,HIGH
ENG-005051,PLAYER506,2024-04-08,4.99,3,FPS,1.93,11,Essential,LOW
ENG-005052,PLAYER506,2024-04-15,7.86,8,FPS,3.94,6,Essential,LOW
ENG-005053,PLAYER506,2024-04-22,7.02,5,Fighting,1.66,0,Essential,LOW
ENG-005054,PLAYER506,2024-04-29,9.43,5,FPS,6.20,11,Essential,MEDIUM
ENG-005055,PLAYER506,2024-05-06,11.80,12,Puzzle,3.21,6,Essential,MEDIUM
ENG-005056,PLAYER506,2024-05-13,11.62,12,Sports,7.57,2,Essential,MEDIUM
ENG-005057,PLAYER506,2024-05-20,3.64,2,Action-RPG,1.44,12,Essential,LOW
ENG-005058,PLAYER506,2024-05-27,10.43,10,Fighting,7.85,11,Essential,MEDIUM
ENG-005059,PLAYER506,2024-06-03,6.24,6,Puzzle,3.19,0,Essential,LOW
ENG-005060,PLAYER506,2024-06-10,11.88,12,Action-Adventure,3.28,3,Essential,MEDIUM
ENG-005061,PLAYER507,2024-04-08,3.95,4,Action-Adventure,1.02,9,Extra,LOW
ENG-005062,PLAYER507,2024-04-15,10.59,12,Sports,7.92,7,Extra,MEDIUM
ENG-005063,PLAYER507,2024-04-22,11.05,12,Action-Adventure,3.11,8,Extra,MEDIUM
ENG-005064,PLAYER507,2024-04-29,5.91,7,Sports,2.18,10,Extra,LOW
ENG-005065,PLAYER507,2024-05-06,8.06,8,Fighting,3.70,7,Extra,LOW
ENG-005066,PLAYER507,2024-05-13,10.34,11,Indie,4.19,5,Extra,MEDIUM
ENG-005067,PLAYER507,2024-05-20,10.30,12,Racing,2.29,4,Extra,MEDIUM
ENG-005068,PLAYER507,2024-05-27,7.08,7,FPS,1.47,12,Extra,LOW
ENG-005069,PLAYER507,2024-06-03,8.54,9,Racing,3.44,12,Extra,LOW
ENG-005070,PLAYER507,2024-06-10,9.63,10,Indie,5.79,7,Extra,MEDIUM
ENG-005071,PLAYER508,2024-04-08,7.57,9,Racing,4.15,5,Extra,LOW
ENG-005072,PLAYER508,2024-04-15,9.11,7,Fighting,2.92,9,Extra,MEDIUM
ENG-005073,PLAYER508,2024-04-22,8.42,10,Puzzle,4.36,4,Extra,LOW
ENG-005074,PLAYER508,2024-04-29,4.85,5,Sports,1.45,3,Extra,LOW
ENG-005075,PLAYER508,2024-05-06,8.54,7,Sports,4.21,7,Extra,LOW
ENG-005076,PLAYER508,2024-05-13,8.34,6,Puzzle,4.72,3,Extra,LOW
ENG-005077,PLAYER508,2024-05-20,3.73,4,Fighting,2.47,9,Extra,LOW
ENG-005078,PLAYER508,2024-05-27,3.32,3,Indie,1.21,2,Extra,LOW
ENG-005079,PLAYER508,2024-06-03,10.77,11,Action-RPG,4.94,0,Extra,MEDIUM
ENG-005080,PLAYER508,2024-06-10,9.29,10,FPS,2.00,4,Extra,MEDIUM
ENG-005081,PLAYER509,2024-04-08,19.88,15,Action-RPG,11.32,4,Essential,HIGH
ENG-005082,PLAYER509,2024-04-15,13.75,10,Puzzle,10.30,0,Essential,MEDIUM
ENG-005083,PLAYER509,2024-04-22,12.19,12,Action-Adventure,7.85,9,Essential,MEDIUM
ENG-005084,PLAYER509,2024-04-29,21.08,23,Sports,7.19,4,Essential,HIGH
ENG-005085,PLAYER509,2024-05-06,20.99,18,Action-RPG,11.86,9,Essential,HIGH
ENG-005086,PLAYER509,2024-05-13,20.06,12,Sports,11.26,12,Essential,HIGH
ENG-005087,PLAYER509,2024-05-20,17.24,16,Indie,9.87,5,Essential,MEDIUM
ENG-005088,PLAYER509,2024-05-27,10.64,12,Action-Adventure,3.71,0,Essential,MEDIUM
ENG-005089,PLAYER509,2024-06-03,9.99,12,Indie,7.10,11,Essential,MEDIUM
ENG-005090,PLAYER509,2024-06-10,23.27,24,Action-Adventure,9.51,2,Essential,HIGH
ENG-005091,PLAYER510,2024-04-08,20.51,12,Action-Adventure,4.37,2,Essential,HIGH
ENG-005092,PLAYER510,2024-04-15,8.27,10,Indie,1.68,3,Essential,LOW
ENG-005093,PLAYER510,2024-04-22,20.42,18,FPS,14.48,11,Essential,HIGH
ENG-005094,PLAYER510,2024-04-29,20.03,14,FPS,15.94,8,Essential,HIGH
ENG-005095,PLAYER510,2024-05-06,21.59,23,Racing,13.64,5,Essential,HIGH
ENG-005096,PLAYER510,2024-05-13,18.29,19,Action-Adventure,12.43,5,Essential,HIGH
ENG-005097,PLAYER510,2024-05-20,17.46,20,Fighting,12.96,2,Essential,MEDIUM
ENG-005098,PLAYER510,2024-05-27,9.86,8,Sports,5.38,4,Essential,MEDIUM
ENG-005099,PLAYER510,2024-06-03,8.53,9,Indie,3.55,9,Essential,LOW
ENG-005100,PLAYER510,2024-06-10,12.93,7,Action-RPG,2.78,1,Essential,MEDIUM
ENG-005101,PLAYER511,2024-04-08,8.29,8,Racing,2.15,8,Extra,LOW
ENG-005102,PLAYER511,2024-04-15,11.02,8,Action-RPG,7.10,9,Extra,MEDIUM
ENG-005103,PLAYER511,2024-04-22,5.32,5,Fighting,3.20,1,Extra,LOW
ENG-005104,PLAYER511,2024-04-29,9.55,12,Racing,7.26,8,Extra,MEDIUM
ENG-005105,PLAYER511,2024-05-06,10.82,11,Action-Adventure,3.28,4,Extra,MEDIUM
ENG-005106,PLAYER511,2024-05-13,9.28,11,Puzzle,6.20,1,Extra,MEDIUM
ENG-005107,PLAYER511,2024-05-20,11.08,8,Fighting,4.86,7,Extra,MEDIUM
ENG-005108,PLAYER511,2024-05-27,3.92,2,Action-RPG,1.73,12,Extra,LOW
ENG-005109,PLAYER511,2024-06-03,5.77,5,FPS,2.79,0,Extra,LOW
ENG-005110,PLAYER511,2024-06-10,7.31,6,Racing,4.74,9,Extra,LOW
ENG-005111,PLAYER512,2024-04-08,4.56,3,Racing,2.78,5,Essential,LOW
ENG-005112,PLAYER512,2024-04-15,9.65,8,Sports,2.09,6,Essential,MEDIUM
ENG-005113,PLAYER512,2024-04-22,8.61,7,Puzzle,5.51,0,Essential,LOW
ENG-005114,PLAYER512,2024-04-29,11.81,10,Action-Adventure,3.74,11,Essential,MEDIUM
ENG-005115,PLAYER512,2024-05-06,11.11,13,Action-RPG,4.52,0,Essential,MEDIUM
ENG-005116,PLAYER512,2024-05-13,5.86,5,Sports,2.27,0,Essential,LOW
ENG-005117,PLAYER512,2024-05-20,8.87,5,FPS,2.26,7,Essential,LOW
ENG-005118,PLAYER512,2024-05-27,9.56,8,FPS,2.92,6,Essential,MEDIUM
ENG-005119,PLAYER512,2024-06-03,4.25,4,Sports,2.01,8,Essential,LOW
ENG-005120,PLAYER512,2024-06-10,4.83,4,FPS,2.06,10,Essential,LOW
ENG-005121,PLAYER513,2024-04-08,9.53,11,Indie,6.87,12,Essential,MEDIUM
ENG-005122,PLAYER513,2024-04-15,9.73,7,Action-RPG,4.07,6,Essential,MEDIUM
ENG-005123,PLAYER513,2024-04-22,6.47,5,FPS,2.20,3,Essential,LOW
ENG-005124,PLAYER513,2024-04-29,8.62,5,FPS,6.88,1,Essential,LOW
ENG-005125,PLAYER513,2024-05-06,12.20,7,Sports,7.51,4,Essential,MEDIUM
ENG-005126,PLAYER513,2024-05-13,13.01,9,Puzzle,7.92,11,Essential,MEDIUM
ENG-005127,PLAYER513,2024-05-20,6.98,7,Indie,4.49,3,Essential,LOW
ENG-005128,PLAYER513,2024-05-27,9.22,9,Fighting,6.42,8,Essential,MEDIUM
ENG-005129,PLAYER513,2024-06-03,6.52,4,Action-RPG,1.91,1,Essential,LOW
ENG-005130,PLAYER513,2024-06-10,8.11,6,Racing,5.49,1,Essential,LOW
ENG-005131,PLAYER514,2024-04-08,10.36,11,Indie,5.41,5,Extra,MEDIUM
ENG-005132,PLAYER514,2024-04-15,19.17,22,Indie,7.32,1,Extra,HIGH
ENG-005133,PLAYER514,2024-04-22,9.23,6,Racing,5.59,12,Extra,MEDIUM
ENG-005134,PLAYER514,2024-04-29,23.10,20,Puzzle,7.89,11,Extra,HIGH
ENG-005135,PLAYER514,2024-05-06,22.30,19,Indie,8.69,11,Extra,HIGH
ENG-005136,PLAYER514,2024-05-13,10.22,12,Racing,3.00,2,Extra,MEDIUM
