session_id,player_id,controller_id,controller_serial,session_start_at,session_end_at,session_minutes,game_title,input_anomaly_count,disconnect_count,battery_start_percent,battery_end_percent
SESS-0011035,PLAYER864,CTRL-0988,ZCT2E-Q7555770,2024-04-24T13:17:00Z,2024-04-24T14:54:00Z,97,Street Fighter 6,4,0,99,84
SESS-0011036,PLAYER681,CTRL-0773,ZCT2E-M2394075,2024-04-10T12:19:00Z,2024-04-10T13:30:00Z,71,Gran Turismo 7,18,0,95,65
SESS-0011037,PLAYER857,CTRL-0979,ZCT1W-W5721396,2024-05-01T23:25:00Z,2024-05-02T00:01:00Z,36,Helldivers 2,2,0,83,50
SESS-0011038,PLAYER597,CTRL-0676,ZCT2E-L9898627,2024-04-09T06:09:00Z,2024-04-09T07:54:00Z,105,Fortnite,6,0,77,47
SESS-0011039,PLAYER872,CTRL-0996,ZCT1W-R3928988,2024-05-09T03:27:00Z,2024-05-09T05:10:00Z,103,Helldivers 2,18,1,70,42
SESS-0011040,PLAYER510,CTRL-0578,ZCT2E-X8123479,2024-05-16T01:08:00Z,2024-05-16T03:37:00Z,149,God of War Ragnarök,11,0,61,48
SESS-0011041,PLAYER534,CTRL-0605,ZCT1W-P2953294,2024-04-15T04:01:00Z,2024-04-15T05:48:00Z,107,Astro Bot,7,1,89,59
SESS-0011042,PLAYER299,CTRL-0337,ZCT1W-U9593404,2024-06-05T04:46:00Z,2024-06-05T06:23:00Z,97,Gran Turismo 7,0,0,80,51
SESS-0011043,PLAYER425,CTRL-0480,ZCT1W-K8510091,2024-04-20T14:57:00Z,2024-04-20T18:38:00Z,221,Spider-Man 2,2,0,94,78
SESS-0011044,PLAYER035,CTRL-0039,ZCT1W-H6043230,2024-06-03T02:38:00Z,2024-06-03T06:23:00Z,225,Call of Duty,3,1,89,82
SESS-0011045,PLAYER776,CTRL-0888,ZCT2E-G3526697,2024-05-21T01:39:00Z,2024-05-21T03:05:00Z,86,The Last of Us Part I,1,0,94,77
SESS-0011046,PLAYER559,CTRL-0634,ZCT1W-Q9392214,2024-04-27T12:00:00Z,2024-04-27T15:02:00Z,182,The Last of Us Part I,10,1,100,94
SESS-0011047,PLAYER998,CTRL-1148,ZCT1W-F9072754,2024-04-23T12:17:00Z,2024-04-23T15:24:00Z,187,Fortnite,4,1,74,50
SESS-0011048,PLAYER927,CTRL-1063,ZCT1W-R6655184,2024-05-12T11:48:00Z,2024-05-12T12:25:00Z,37,The Last of Us Part I,18,4,83,53
SESS-0011049,PLAYER860,CTRL-0983,ZCT1W-B7500366,2024-04-22T14:14:00Z,2024-04-22T16:05:00Z,111,Call of Duty,2,0,63,42
SESS-0011050,PLAYER073,CTRL-0080,ZCT1W-R1115938,2024-04-27T00:51:00Z,2024-04-27T02:48:00Z,117,Spider-Man 2,1,1,64,50
SESS-0011051,PLAYER062,CTRL-0068,ZCT2E-T6789156,2024-05-02T07:32:00Z,2024-05-02T09:57:00Z,145,Astro Bot,20,1,67,41
SESS-0011052,PLAYER248,CTRL-0279,ZCT1W-K2258998,2024-05-10T21:28:00Z,2024-05-10T22:51:00Z,83,Call of Duty,20,1,76,68
SESS-0011053,PLAYER532,CTRL-0602,ZCT2E-B2284063,2024-05-04T07:56:00Z,2024-05-04T10:45:00Z,169,Gran Turismo 7,2,0,61,36
SESS-0011054,PLAYER952,CTRL-1093,ZCT2E-F7778101,2024-05-06T22:55:00Z,2024-05-07T02:48:00Z,233,Astro Bot,0,0,70,62
SESS-0011055,PLAYER952,CTRL-1094,ZCT2E-J5173595,2024-06-03T05:29:00Z,2024-06-03T09:16:00Z,227,Astro Bot,1,1,96,81
SESS-0011056,PLAYER793,CTRL-0907,ZCT2E-P6739966,2024-06-09T03:44:00Z,2024-06-09T05:57:00Z,133,The Last of Us Part I,1,0,75,60
SESS-0011057,PLAYER854,CTRL-0976,ZCT1W-B4357530,2024-05-01T21:03:00Z,2024-05-02T00:12:00Z,189,Call of Duty,8,1,67,52
SESS-0011058,PLAYER197,CTRL-0220,ZCT2E-M3967808,2024-05-03T22:38:00Z,2024-05-03T23:55:00Z,77,Call of Duty,7,1,65,54
SESS-0011059,PLAYER237,CTRL-0266,ZCT2E-X8301537,2024-05-29T07:03:00Z,2024-05-29T08:49:00Z,106,Helldivers 2,14,0,82,67
SESS-0011060,PLAYER925,CTRL-1061,ZCT2E-W6729127,2024-04-21T09:31:00Z,2024-04-21T12:36:00Z,185,Helldivers 2,5,4,64,57
SESS-0011061,PLAYER901,CTRL-1034,ZCT2E-F8578703,2024-05-21T15:40:00Z,2024-05-21T17:59:00Z,139,Street Fighter 6,20,2,87,78
SESS-0011062,PLAYER683,CTRL-0776,ZCT1W-U2653843,2024-05-24T22:36:00Z,2024-05-25T01:51:00Z,195,Helldivers 2,16,3,65,47
SESS-0011063,PLAYER118,CTRL-0131,ZCT2E-F5731917,2024-05-28T05:41:00Z,2024-05-28T07:27:00Z,106,Street Fighter 6,4,1,71,55
SESS-0011064,PLAYER339,CTRL-0383,ZCT1W-W6876348,2024-06-03T23:56:00Z,2024-06-04T01:10:00Z,74,God of War Ragnarök,10,4,71,58
SESS-0011065,PLAYER007,CTRL-0007,ZCT2E-U1028160,2024-04-10T16:52:00Z,2024-04-10T19:08:00Z,136,Street Fighter 6,4,0,61,40
SESS-0011066,PLAYER414,CTRL-0467,ZCT2E-K3211101,2024-05-04T09:19:00Z,2024-05-04T11:14:00Z,115,God of War Ragnarök,16,1,92,75
SESS-0011067,PLAYER256,CTRL-0289,ZCT1W-H7100930,2024-05-08T00:26:00Z,2024-05-08T03:39:00Z,193,Astro Bot,4,1,81,64
SESS-0011068,PLAYER945,CTRL-1085,ZCT1W-P4707319,2024-05-15T17:44:00Z,2024-05-15T21:00:00Z,196,Gran Turismo 7,0,1,62,51
SESS-0011069,PLAYER175,CTRL-0196,ZCT1W-T1133260,2024-04-09T20:47:00Z,2024-04-09T22:41:00Z,114,God of War Ragnarök,5,0,85,66
SESS-0011070,PLAYER409,CTRL-0462,ZCT1W-L3629445,2024-05-22T08:47:00Z,2024-05-22T11:35:00Z,168,Astro Bot,5,0,72,50
SESS-0011071,PLAYER753,CTRL-0860,ZCT2E-F6873992,2024-05-08T01:28:00Z,2024-05-08T03:58:00Z,150,EA FC 24,1,0,88,80
SESS-0011072,PLAYER570,CTRL-0646,ZCT2E-A4708126,2024-04-09T07:15:00Z,2024-04-09T10:40:00Z,205,Helldivers 2,12,0,96,83
SESS-0011073,PLAYER704,CTRL-0801,ZCT1W-T3160312,2024-06-06T09:11:00Z,2024-06-06T10:45:00Z,94,Astro Bot,18,0,65,53
SESS-0011074,PLAYER735,CTRL-0837,ZCT1W-K3908477,2024-05-13T15:16:00Z,2024-05-13T18:31:00Z,195,Astro Bot,0,1,81,55
SESS-0011075,PLAYER578,CTRL-0654,ZCT1W-S9087498,2024-05-02T02:19:00Z,2024-05-02T04:43:00Z,144,Call of Duty,2,1,66,43
SESS-0011076,PLAYER971,CTRL-1116,ZCT2E-S7839706,2024-04-23T08:14:00Z,2024-04-23T09:48:00Z,94,The Last of Us Part I,17,3,69,45
SESS-0011077,PLAYER890,CTRL-1017,ZCT1W-A9464291,2024-04-08T14:14:00Z,2024-04-08T14:59:00Z,45,EA FC 24,0,0,83,74
SESS-0011078,PLAYER325,CTRL-0366,ZCT1W-G5236162,2024-05-25T04:35:00Z,2024-05-25T07:08:00Z,153,Gran Turismo 7,14,0,67,53
SESS-0011079,PLAYER539,CTRL-0611,ZCT1W-V5829008,2024-05-31T02:11:00Z,2024-05-31T03:13:00Z,62,God of War Ragnarök,3,1,64,50
SESS-0011080,PLAYER329,CTRL-0370,ZCT1W-L4108891,2024-04-08T12:21:00Z,2024-04-08T15:03:00Z,162,Helldivers 2,2,1,75,51
SESS-0011081,PLAYER885,CTRL-1011,ZCT2E-T3674757,2024-05-16T01:50:00Z,2024-05-16T05:44:00Z,234,Gran Turismo 7,18,3,90,70
SESS-0011082,PLAYER170,CTRL-0191,ZCT2E-J8416290,2024-04-13T04:15:00Z,2024-04-13T07:27:00Z,192,Astro Bot,0,0,75,48
SESS-0011083,PLAYER845,CTRL-0967,ZCT1W-C3347324,2024-05-30T19:13:00Z,2024-05-30T20:11:00Z,58,Fortnite,6,1,86,65
SESS-0011084,PLAYER034,CTRL-0037,ZCT1W-C5307726,2024-04-26T21:33:00Z,2024-04-26T22:45:00Z,72,Spider-Man 2,5,6,99,89
SESS-0011085,PLAYER365,CTRL-0412,ZCT2E-A8380453,2024-05-10T06:50:00Z,2024-05-10T09:50:00Z,180,Call of Duty,7,0,94,69
SESS-0011086,PLAYER451,CTRL-0509,ZCT2E-E8015348,2024-05-05T22:33:00Z,2024-05-06T00:43:00Z,130,Astro Bot,2,1,87,76
SESS-0011087,PLAYER178,CTRL-0200,ZCT2E-P4346568,2024-05-05T12:24:00Z,2024-05-05T13:23:00Z,59,Fortnite,1,1,60,27
SESS-0011088,PLAYER849,CTRL-0971,ZCT1W-Q3668591,2024-06-03T20:11:00Z,2024-06-03T23:23:00Z,192,Fortnite,2,0,76,61
SESS-0011089,PLAYER698,CTRL-0794,ZCT1W-H3600666,2024-05-07T07:44:00Z,2024-05-07T11:36:00Z,232,Spider-Man 2,2,4,84,57
SESS-0011090,PLAYER913,CTRL-1048,ZCT2E-B9559668,2024-05-26T17:35:00Z,2024-05-26T20:51:00Z,196,Spider-Man 2,0,1,89,54
SESS-0011091,PLAYER878,CTRL-1002,ZCT2E-G4939600,2024-04-22T16:38:00Z,2024-04-22T18:05:00Z,87,Fortnite,9,1,84,76
SESS-0011092,PLAYER395,CTRL-0446,ZCT2E-P8545615,2024-06-02T21:44:00Z,2024-06-03T01:42:00Z,238,Call of Duty,19,0,89,68
SESS-0011093,PLAYER800,CTRL-0914,ZCT1W-V3046457,2024-06-05T07:27:00Z,2024-06-05T10:06:00Z,159,Call of Duty,2,0,67,39
SESS-0011094,PLAYER143,CTRL-0160,ZCT1W-H1937270,2024-05-05T09:46:00Z,2024-05-05T10:19:00Z,33,Helldivers 2,6,1,63,54
SESS-0011095,PLAYER673,CTRL-0761,ZCT1W-N3675009,2024-05-11T11:12:00Z,2024-05-11T15:08:00Z,236,Helldivers 2,2,1,73,57
SESS-0011096,PLAYER723,CTRL-0824,ZCT2E-U3968364,2024-06-02T21:19:00Z,2024-06-03T00:13:00Z,174,The Last of Us Part I,5,0,94,84
SESS-0011097,PLAYER119,CTRL-0132,ZCT1W-N4151566,2024-05-10T20:41:00Z,2024-05-11T00:12:00Z,211,Fortnite,4,0,100,69
SESS-0011098,PLAYER830,CTRL-0948,ZCT1W-H9197145,2024-04-25T12:46:00Z,2024-04-25T15:09:00Z,143,God of War Ragnarök,11,0,74,51
SESS-0011099,PLAYER029,CTRL-0031,ZCT1W-N9123384,2024-05-27T12:46:00Z,2024-05-27T15:35:00Z,169,Gran Turismo 7,3,1,69,40
SESS-0011100,PLAYER996,CTRL-1145,ZCT2E-D3482557,2024-05-24T19:46:00Z,2024-05-24T23:26:00Z,220,The Last of Us Part I,3,0,100,67
SESS-0011101,PLAYER956,CTRL-1099,ZCT1W-F4676504,2024-05-26T22:47:00Z,2024-05-27T02:00:00Z,193,The Last of Us Part I,20,6,93,72
SESS-0011102,PLAYER939,CTRL-1077,ZCT1W-E4038433,2024-05-10T11:42:00Z,2024-05-10T13:28:00Z,106,Street Fighter 6,3,1,87,63
SESS-0011103,PLAYER414,CTRL-0468,ZCT1W-S4593496,2024-05-06T14:59:00Z,2024-05-06T16:31:00Z,92,Helldivers 2,4,1,79,52
SESS-0011104,PLAYER454,CTRL-0513,ZCT2E-E3755459,2024-05-14T05:11:00Z,2024-05-14T07:17:00Z,126,God of War Ragnarök,18,1,92,79
SESS-0011105,PLAYER157,CTRL-0177,ZCT1W-U9116934,2024-04-13T06:10:00Z,2024-04-13T09:42:00Z,212,Gran Turismo 7,12,1,83,69
SESS-0011106,PLAYER131,CTRL-0147,ZCT2E-V4042807,2024-06-07T21:18:00Z,2024-06-07T23:53:00Z,155,Call of Duty,2,0,93,62
SESS-0011107,PLAYER082,CTRL-0089,ZCT1W-D1354875,2024-06-01T09:41:00Z,2024-06-01T11:22:00Z,101,Spider-Man 2,3,3,98,86
SESS-0011108,PLAYER004,CTRL-004,ZCT2E-2M3N4O5P,2024-04-12T04:58:00Z,2024-04-12T05:41:00Z,43,Call of Duty,14,0,70,46
SESS-0011109,PLAYER465,CTRL-0526,ZCT1W-H7597584,2024-05-25T16:11:00Z,2024-05-25T19:55:00Z,224,Gran Turismo 7,18,1,79,44
SESS-0011110,PLAYER169,CTRL-0190,ZCT1W-C4006246,2024-04-12T14:48:00Z,2024-04-12T16:06:00Z,78,Astro Bot,0,0,91,65
SESS-0011111,PLAYER731,CTRL-0832,ZCT2E-S9924232,2024-04-27T12:20:00Z,2024-04-27T13:22:00Z,62,Astro Bot,3,1,65,49
SESS-0011112,PLAYER876,CTRL-1000,ZCT1W-U1738763,2024-04-25T16:06:00Z,2024-04-25T19:03:00Z,177,Fortnite,1,1,95,79
SESS-0011113,PLAYER063,CTRL-0069,ZCT1W-V8527132,2024-04-29T12:53:00Z,2024-04-29T14:46:00Z,113,The Last of Us Part I,3,0,81,54
SESS-0011114,PLAYER850,CTRL-0972,ZCT1W-B1406431,2024-06-02T20:28:00Z,2024-06-02T21:35:00Z,67,Call of Duty,6,5,65,48
SESS-0011115,PLAYER006,CTRL-0006,ZCT1W-U7169603,2024-05-25T10:32:00Z,2024-05-25T12:52:00Z,140,Astro Bot,1,0,74,68
SESS-0011116,PLAYER894,CTRL-1022,ZCT2E-X7761231,2024-05-15T20:20:00Z,2024-05-15T23:52:00Z,212,Spider-Man 2,1,0,75,57
SESS-0011117,PLAYER182,CTRL-0205,ZCT1W-X8095426,2024-05-27T01:35:00Z,2024-05-27T04:08:00Z,153,Street Fighter 6,13,1,100,81
SESS-0011118,PLAYER368,CTRL-0415,ZCT1W-Q4016609,2024-04-22T16:49:00Z,2024-04-22T20:17:00Z,208,Gran Turismo 7,5,4,92,85
SESS-0011119,PLAYER561,CTRL-0636,ZCT1W-X7817366,2024-05-17T22:10:00Z,2024-05-17T23:15:00Z,65,Fortnite,15,6,81,56
SESS-0011120,PLAYER748,CTRL-0855,ZCT2E-R2834486,2024-05-10T11:52:00Z,2024-05-10T15:14:00Z,202,God of War Ragnarök,18,5,91,59
SESS-0011121,PLAYER787,CTRL-0900,ZCT2E-G9613805,2024-04-12T23:45:00Z,2024-04-13T03:29:00Z,224,EA FC 24,1,1,97,85
SESS-0011122,PLAYER962,CTRL-1106,ZCT1W-C2703060,2024-04-25T23:06:00Z,2024-04-26T00:24:00Z,78,Astro Bot,1,1,84,61
SESS-0011123,PLAYER677,CTRL-0766,ZCT2E-K3094878,2024-05-16T01:35:00Z,2024-05-16T03:45:00Z,130,Call of Duty,4,0,89,55
SESS-0011124,PLAYER025,CTRL-0027,ZCT1W-W7297691,2024-05-08T21:40:00Z,2024-05-08T23:04:00Z,84,Helldivers 2,0,1,65,34
SESS-0011125,PLAYER465,CTRL-0526,ZCT1W-H7597584,2024-05-01T21:34:00Z,2024-05-02T00:51:00Z,197,Street Fighter 6,7,1,98,80
SESS-0011126,PLAYER621,CTRL-0701,ZCT1W-S2471869,2024-04-25T23:39:00Z,2024-04-26T02:00:00Z,141,Spider-Man 2,3,0,85,69
SESS-0011127,PLAYER068,CTRL-0074,ZCT2E-G1037485,2024-05-31T04:01:00Z,2024-05-31T06:31:00Z,150,Helldivers 2,19,0,75,53
SESS-0011128,PLAYER677,CTRL-0766,ZCT2E-K3094878,2024-04-10T14:37:00Z,2024-04-10T18:06:00Z,209,Helldivers 2,0,0,68,37
SESS-0011129,PLAYER563,CTRL-0638,ZCT1W-Q9066612,2024-05-29T23:02:00Z,2024-05-30T01:54:00Z,172,The Last of Us Part I,2,1,81,70
SESS-0011130,PLAYER467,CTRL-0529,ZCT2E-E8335724,2024-04-25T17:36:00Z,2024-04-25T19:01:00Z,85,Gran Turismo 7,9,1,65,37
SESS-0011131,PLAYER031,CTRL-0033,ZCT2E-A7606809,2024-04-23T06:38:00Z,2024-04-23T08:38:00Z,120,Astro Bot,0,1,65,33
SESS-0011132,PLAYER643,CTRL-0727,ZCT2E-J6386706,2024-05-31T15:10:00Z,2024-05-31T16:21:00Z,71,God of War Ragnarök,17,5,65,38
SESS-0011133,PLAYER296,CTRL-0334,ZCT2E-Q6942386,2024-05-17T03:12:00Z,2024-05-17T05:52:00Z,160,Fortnite,15,1,92,74
SESS-0011134,PLAYER816,CTRL-0931,ZCT2E-Q3561626,2024-04-15T22:36:00Z,2024-04-16T01:30:00Z,174,God of War Ragnarök,1,0,94,71
SESS-0011135,PLAYER924,CTRL-1060,ZCT1W-E1670225,2024-05-02T13:07:00Z,2024-05-02T15:47:00Z,160,Spider-Man 2,3,0,83,67
SESS-0011136,PLAYER673,CTRL-0761,ZCT1W-N3675009,2024-05-12T09:23:00Z,2024-05-12T11:28:00Z,125,EA FC 24,3,0,70,41
SESS-0011137,PLAYER590,CTRL-0667,ZCT2E-K1161102,2024-04-21T20:30:00Z,2024-04-21T22:52:00Z,142,Helldivers 2,1,0,84,56
SESS-0011138,PLAYER831,CTRL-0950,ZCT1W-V6396474,2024-04-20T16:25:00Z,2024-04-20T19:44:00Z,199,Spider-Man 2,15,0,81,60
SESS-0011139,PLAYER486,CTRL-0549,ZCT1W-F6326787,2024-05-06T09:10:00Z,2024-05-06T11:24:00Z,134,Spider-Man 2,0,0,96,87
SESS-0011140,PLAYER041,CTRL-0046,ZCT2E-C5264422,2024-06-08T00:37:00Z,2024-06-08T01:49:00Z,72,Fortnite,8,0,76,70
SESS-0011141,PLAYER919,CTRL-1055,ZCT2E-P2001147,2024-05-28T00:03:00Z,2024-05-28T01:20:00Z,77,Fortnite,2,0,74,60
SESS-0011142,PLAYER128,CTRL-0142,ZCT1W-H1402667,2024-04-29T21:42:00Z,2024-04-29T22:59:00Z,77,Astro Bot,10,4,77,67
SESS-0011143,PLAYER932,CTRL-1070,ZCT2E-W5144427,2024-06-07T19:55:00Z,2024-06-07T22:14:00Z,139,EA FC 24,0,1,90,60
SESS-0011144,PLAYER400,CTRL-0453,ZCT2E-D6827492,2024-04-20T04:08:00Z,2024-04-20T08:03:00Z,235,Call of Duty,12,5,72,53
SESS-0011145,PLAYER383,CTRL-0432,ZCT1W-L5078093,2024-05-14T17:09:00Z,2024-05-14T20:26:00Z,197,Helldivers 2,3,1,89,60
SESS-0011146,PLAYER350,CTRL-0395,ZCT2E-W5097093,2024-05-23T18:12:00Z,2024-05-23T20:31:00Z,139,Call of Duty,1,0,62,54
SESS-0011147,PLAYER572,CTRL-0648,ZCT2E-X5947259,2024-06-03T17:15:00Z,2024-06-03T20:19:00Z,184,Street Fighter 6,17,1,62,47
SESS-0011148,PLAYER204,CTRL-0229,ZCT2E-X5052611,2024-05-18T16:04:00Z,2024-05-18T17:25:00Z,81,God of War Ragnarök,7,1,78,66
SESS-0011149,PLAYER061,CTRL-0067,ZCT1W-V4190758,2024-05-10T13:51:00Z,2024-05-10T16:51:00Z,180,Helldivers 2,2,1,86,53
SESS-0011150,PLAYER066,CTRL-0072,ZCT2E-F7262661,2024-04-08T11:03:00Z,2024-04-08T14:16:00Z,193,Spider-Man 2,17,5,84,74
SESS-0011151,PLAYER153,CTRL-0173,ZCT2E-W8117262,2024-05-15T00:25:00Z,2024-05-15T01:28:00Z,63,Spider-Man 2,7,0,67,40
SESS-0011152,PLAYER625,CTRL-0706,ZCT2E-H6479762,2024-04-15T06:55:00Z,2024-04-15T08:48:00Z,113,Fortnite,0,1,72,62
SESS-0011153,PLAYER398,CTRL-0450,ZCT1W-H5988680,2024-05-25T11:36:00Z,2024-05-25T15:23:00Z,227,Call of Duty,1,0,69,37
SESS-0011154,PLAYER075,CTRL-0082,ZCT2E-F9999758,2024-04-13T10:09:00Z,2024-04-13T10:57:00Z,48,Helldivers 2,18,0,100,92
SESS-0011155,PLAYER203,CTRL-0227,ZCT2E-A7285479,2024-05-18T05:46:00Z,2024-05-18T06:34:00Z,48,The Last of Us Part I,5,1,71,65
SESS-0011156,PLAYER583,CTRL-0660,ZCT1W-B8493255,2024-05-28T21:00:00Z,2024-05-28T23:49:00Z,169,Helldivers 2,2,1,85,73
SESS-0011157,PLAYER694,CTRL-0789,ZCT1W-D4184143,2024-05-12T05:34:00Z,2024-05-12T06:21:00Z,47,God of War Ragnarök,3,0,73,48
SESS-0011158,PLAYER526,CTRL-0596,ZCT2E-A5483468,2024-04-12T17:49:00Z,2024-04-12T19:53:00Z,124,Fortnite,14,6,65,59
SESS-0011159,PLAYER412,CTRL-0465,ZCT1W-U7311740,2024-04-28T15:54:00Z,2024-04-28T16:52:00Z,58,Fortnite,3,1,73,45
SESS-0011160,PLAYER361,CTRL-0407,ZCT2E-P9705913,2024-04-18T18:23:00Z,2024-04-18T19:29:00Z,66,God of War Ragnarök,18,4,60,55
SESS-0011161,PLAYER371,CTRL-0418,ZCT2E-U6323988,2024-05-15T15:16:00Z,2024-05-15T18:51:00Z,215,Street Fighter 6,20,0,87,57
SESS-0011162,PLAYER257,CTRL-0290,ZCT1W-N4153336,2024-04-09T00:38:00Z,2024-04-09T01:58:00Z,80,God of War Ragnarök,15,0,66,54
SESS-0011163,PLAYER767,CTRL-0878,ZCT1W-H4639973,2024-05-19T02:11:00Z,2024-05-19T02:44:00Z,33,Gran Turismo 7,18,4,90,79
SESS-0011164,PLAYER169,CTRL-0189,ZCT1W-K3709058,2024-06-05T13:13:00Z,2024-06-05T16:10:00Z,177,Gran Turismo 7,0,0,98,92
SESS-0011165,PLAYER514,CTRL-0582,ZCT1W-K8304810,2024-04-27T03:25:00Z,2024-04-27T06:12:00Z,167,The Last of Us Part I,17,1,93,88
SESS-0011166,PLAYER463,CTRL-0524,ZCT1W-R1004141,2024-04-16T12:51:00Z,2024-04-16T16:37:00Z,226,The Last of Us Part I,2,0,88,53
SESS-0011167,PLAYER559,CTRL-0634,ZCT1W-Q9392214,2024-04-18T15:43:00Z,2024-04-18T17:55:00Z,132,The Last of Us Part I,15,0,82,53
SESS-0011168,PLAYER865,CTRL-0989,ZCT2E-R5787252,2024-05-21T01:50:00Z,2024-05-21T03:22:00Z,92,God of War Ragnarök,1,1,91,62
SESS-0011169,PLAYER534,CTRL-0605,ZCT1W-P2953294,2024-05-02T11:28:00Z,2024-05-02T12:44:00Z,76,God of War Ragnarök,16,0,67,46
SESS-0011170,PLAYER111,CTRL-0123,ZCT2E-L2396638,2024-04-19T18:41:00Z,2024-04-19T19:36:00Z,55,Street Fighter 6,9,0,89,73
SESS-0011171,PLAYER957,CTRL-1100,ZCT1W-B7399569,2024-05-10T14:42:00Z,2024-05-10T16:11:00Z,89,EA FC 24,5,4,76,45
SESS-0011172,PLAYER454,CTRL-0513,ZCT2E-E3755459,2024-06-03T20:10:00Z,2024-06-03T20:51:00Z,41,EA FC 24,13,1,79,48
SESS-0011173,PLAYER302,CTRL-0341,ZCT1W-G9661473,2024-05-26T22:23:00Z,2024-05-27T00:13:00Z,110,Fortnite,4,1,65,40
SESS-0011174,PLAYER305,CTRL-0345,ZCT1W-S8445994,2024-04-17T22:37:00Z,2024-04-18T02:23:00Z,226,Street Fighter 6,4,1,93,73
SESS-0011175,PLAYER512,CTRL-0580,ZCT1W-M7078057,2024-05-04T22:01:00Z,2024-05-05T01:12:00Z,191,Spider-Man 2,3,1,96,78
SESS-0011176,PLAYER650,CTRL-0734,ZCT2E-E6416968,2024-05-19T23:03:00Z,2024-05-19T23:45:00Z,42,EA FC 24,7,1,89,66
SESS-0011177,PLAYER721,CTRL-0821,ZCT1W-L7455092,2024-05-27T04:22:00Z,2024-05-27T06:41:00Z,139,Helldivers 2,2,0,100,75
SESS-0011178,PLAYER482,CTRL-0544,ZCT1W-C4236994,2024-05-28T23:40:00Z,2024-05-29T02:11:00Z,151,Fortnite,11,6,76,53
SESS-0011179,PLAYER227,CTRL-0253,ZCT2E-Q9318172,2024-05-11T22:49:00Z,2024-05-12T02:25:00Z,216,Spider-Man 2,6,1,79,58
SESS-0011180,PLAYER679,CTRL-0768,ZCT2E-D8827002,2024-05-31T14:04:00Z,2024-05-31T18:04:00Z,240,Astro Bot,0,1,88,65
SESS-0011181,PLAYER084,CTRL-0091,ZCT1W-P9056301,2024-05-15T03:34:00Z,2024-05-15T07:08:00Z,214,Gran Turismo 7,2,0,60,33
SESS-0011182,PLAYER409,CTRL-0462,ZCT1W-L3629445,2024-05-08T03:02:00Z,2024-05-08T05:58:00Z,176,Helldivers 2,8,1,89,71
SESS-0011183,PLAYER069,CTRL-0075,ZCT2E-W9649141,2024-05-31T17:12:00Z,2024-05-31T20:51:00Z,219,Street Fighter 6,3,1,69,42
SESS-0011184,PLAYER976,CTRL-1121,ZCT2E-N5101891,2024-05-22T12:15:00Z,2024-05-22T14:22:00Z,127,Call of Duty,17,1,71,40
SESS-0011185,PLAYER051,CTRL-0056,ZCT2E-V2662054,2024-06-06T21:34:00Z,2024-06-06T23:29:00Z,115,Street Fighter 6,4,1,63,54
SESS-0011186,PLAYER277,CTRL-0313,ZCT2E-D5528798,2024-04-20T18:19:00Z,2024-04-20T21:21:00Z,182,Street Fighter 6,20,1,75,43
SESS-0011187,PLAYER316,CTRL-0357,ZCT2E-N2144375,2024-05-01T21:16:00Z,2024-05-02T00:19:00Z,183,The Last of Us Part I,2,1,68,62
SESS-0011188,PLAYER782,CTRL-0895,ZCT2E-U4050662,2024-05-13T03:59:00Z,2024-05-13T04:58:00Z,59,Street Fighter 6,11,0,71,38
SESS-0011189,PLAYER503,CTRL-0570,ZCT2E-B2516637,2024-06-07T15:56:00Z,2024-06-07T19:16:00Z,200,The Last of Us Part I,18,1,81,66
SESS-0011190,PLAYER168,CTRL-0188,ZCT2E-T2462431,2024-04-18T12:35:00Z,2024-04-18T14:30:00Z,115,Fortnite,1,0,68,48
SESS-0011191,PLAYER065,CTRL-0071,ZCT1W-S6927248,2024-05-13T22:35:00Z,2024-05-14T00:48:00Z,133,God of War Ragnarök,3,1,80,71
SESS-0011192,PLAYER819,CTRL-0935,ZCT2E-L4317803,2024-04-29T01:52:00Z,2024-04-29T03:10:00Z,78,Fortnite,2,0,96,62
SESS-0011193,PLAYER955,CTRL-1098,ZCT1W-J7150439,2024-05-10T16:01:00Z,2024-05-10T16:45:00Z,44,God of War Ragnarök,4,1,61,29
SESS-0011194,PLAYER375,CTRL-0423,ZCT2E-K3400475,2024-06-01T13:31:00Z,2024-06-01T16:31:00Z,180,Call of Duty,16,0,63,54
SESS-0011195,PLAYER129,CTRL-0143,ZCT2E-W5812480,2024-04-22T02:50:00Z,2024-04-22T03:52:00Z,62,Street Fighter 6,2,0,62,39
SESS-0011196,PLAYER394,CTRL-0444,ZCT2E-D6650705,2024-04-22T19:23:00Z,2024-04-22T20:01:00Z,38,Helldivers 2,1,0,90,79
SESS-0011197,PLAYER223,CTRL-0249,ZCT1W-G1495854,2024-06-04T13:28:00Z,2024-06-04T16:19:00Z,171,Street Fighter 6,19,1,71,41
SESS-0011198,PLAYER691,CTRL-0785,ZCT2E-V4818006,2024-05-14T08:57:00Z,2024-05-14T09:35:00Z,38,Gran Turismo 7,3,1,65,52
SESS-0011199,PLAYER876,CTRL-1000,ZCT1W-U1738763,2024-05-17T00:32:00Z,2024-05-17T02:53:00Z,141,Fortnite,4,1,100,79
SESS-0011200,PLAYER747,CTRL-0853,ZCT2E-K5387228,2024-06-01T17:11:00Z,2024-06-01T18:27:00Z,76,God of War Ragnarök,1,0,100,93
SESS-0011201,PLAYER217,CTRL-0242,ZCT2E-V3058301,2024-05-24T11:53:00Z,2024-05-24T15:21:00Z,208,Helldivers 2,0,1,67,59
