controller_id,player_id,controller_serial,controller_model,product_code,purchase_date,registration_date,warranty_status,warranty_expiry_date,warranty_months,asset_status
CTRL-0930,PLAYER815,ZCT2E-Q6441988,DualSense Wireless Controller,DS-STANDARD,2023-04-06,2023-04-20,OUT_OF_WARRANTY,2024-04-05,12,Purchased
CTRL-0931,PLAYER816,ZCT2E-Q3561626,DualSense Wireless Controller,DS-STANDARD,2023-03-01,2023-03-14,OUT_OF_WARRANTY,2024-02-29,12,Purchased
CTRL-0932,PLAYER817,ZCT1W-E6313738,DualSense Wireless Controller,DS-STANDARD,2021-11-02,2021-11-14,OUT_OF_WARRANTY,2022-11-02,12,Purchased
CTRL-0933,PLAYER818,ZCT2E-A8287708,DualSense Wireless Controller,DS-STANDARD,2021-12-20,2021-12-24,OUT_OF_WARRANTY,2022-12-20,12,Purchased
CTRL-0934,PLAYER818,ZCT1W-G2591255,DualSense Limited Edition Controller,DS-LIMITED,2023-08-26,2023-08-30,IN_WARRANTY,2024-08-25,12,Purchased
CTRL-0935,PLAYER819,ZCT2E-L4317803,DualSense Limited Edition Controller,DS-LIMITED,2023-03-15,2023-03-20,OUT_OF_WARRANTY,2024-03-14,12,Purchased
CTRL-0936,PLAYER819,ZCT2E-T5658522,DualSense Wireless Controller,DS-STANDARD,2023-09-24,2023-10-13,IN_WARRANTY,2024-09-23,12,Purchased
CTRL-0937,PLAYER820,ZCT2E-P8299893,DualSense Wireless Controller,DS-STANDARD,2021-11-24,2021-12-09,OUT_OF_WARRANTY,2022-11-24,12,Purchased
CTRL-0938,PLAYER820,ZCT1W-M2778577,DualSense Limited Edition Controller,DS-LIMITED,2022-10-25,2022-11-16,OUT_OF_WARRANTY,2023-10-25,12,Purchased
CTRL-0939,PLAYER821,ZCT2E-V5854015,DualSense Wireless Controller,DS-STANDARD,2023-11-29,2023-12-29,IN_WARRANTY,2024-11-28,12,Purchased
CTRL-0940,PLAYER822,ZCT2E-G7985116,DualSense Wireless Controller,DS-STANDARD,2022-09-23,2022-10-13,OUT_OF_WARRANTY,2023-09-23,12,Purchased
CTRL-0941,PLAYER823,ZCT1W-L6211203,DualSense Wireless Controller,DS-STANDARD,2023-05-29,2023-06-17,OUT_OF_WARRANTY,2024-05-28,12,Purchased
CTRL-0942,PLAYER824,ZCT1W-V3171442,DualSense Wireless Controller,DS-STANDARD,2022-11-30,2022-12-23,OUT_OF_WARRANTY,2023-11-30,12,Purchased
CTRL-0943,PLAYER825,ZCT2E-E7200314,DualSense Wireless Controller,DS-STANDARD,2023-08-28,2023-08-30,IN_WARRANTY,2024-08-27,12,Purchased
CTRL-0944,PLAYER826,ZCT1W-Q7207712,DualSense Wireless Controller,DS-STANDARD,2022-03-05,2022-04-04,OUT_OF_WARRANTY,2023-03-05,12,Purchased
CTRL-0945,PLAYER827,ZCT2E-H6243501,DualSense Wireless Controller,DS-STANDARD,2023-09-03,2023-09-28,IN_WARRANTY,2024-09-02,12,Purchased
CTRL-0946,PLAYER828,ZCT2E-T6716959,DualSense Wireless Controller,DS-STANDARD,2022-11-10,2022-12-02,OUT_OF_WARRANTY,2023-11-10,12,Purchased
CTRL-0947,PLAYER829,ZCT1W-E6399457,DualSense Wireless Controller,DS-STANDARD,2022-04-14,2022-05-06,OUT_OF_WARRANTY,2023-04-14,12,Purchased
CTRL-0948,PLAYER830,ZCT1W-H9197145,DualSense Edge Wireless Controller,DS-EDGE,2023-08-21,2023-09-18,IN_WARRANTY,2024-08-20,12,Purchased
CTRL-0949,PLAYER831,ZCT1W-L9572494,DualSense Wireless Controller,DS-STANDARD,2023-02-26,2023-03-22,OUT_OF_WARRANTY,2024-02-26,12,Purchased
CTRL-0950,PLAYER831,ZCT1W-V6396474,DualSense Wireless Controller,DS-STANDARD,2023-10-03,2023-10-17,IN_WARRANTY,2024-10-02,12,Purchased
CTRL-0951,PLAYER832,ZCT2E-C8541105,DualSense Wireless Controller,DS-STANDARD,2022-01-31,2022-02-25,OUT_OF_WARRANTY,2023-01-31,12,Purchased
CTRL-0952,PLAYER832,ZCT2E-E7103256,DualSense Wireless Controller,DS-STANDARD,2021-05-01,2021-05-16,OUT_OF_WARRANTY,2022-05-01,12,Purchased
CTRL-0953,PLAYER833,ZCT1W-H1051224,DualSense Wireless Controller,DS-STANDARD,2023-09-16,2023-10-03,IN_WARRANTY,2024-09-15,12,Purchased
CTRL-0954,PLAYER834,ZCT1W-J6369307,DualSense Wireless Controller,DS-STANDARD,2022-10-06,2022-10-25,OUT_OF_WARRANTY,2023-10-06,12,Purchased
CTRL-0955,PLAYER835,ZCT1W-W4157389,DualSense Wireless Controller,DS-STANDARD,2021-09-04,2021-09-13,OUT_OF_WARRANTY,2022-09-04,12,Purchased
CTRL-0956,PLAYER836,ZCT1W-G9782909,DualSense Wireless Controller,DS-STANDARD,2022-08-02,2022-08-09,OUT_OF_WARRANTY,2023-08-02,12,Purchased
CTRL-0957,PLAYER837,ZCT2E-P1183106,DualSense Wireless Controller,DS-STANDARD,2022-02-23,2022-02-27,OUT_OF_WARRANTY,2023-02-23,12,Purchased
CTRL-0958,PLAYER837,ZCT2E-A1483540,DualSense Wireless Controller,DS-STANDARD,2023-05-14,2023-05-16,OUT_OF_WARRANTY,2024-05-13,12,Purchased
CTRL-0959,PLAYER838,ZCT2E-Q3476564,DualSense Wireless Controller,DS-STANDARD,2023-02-22,2023-03-11,OUT_OF_WARRANTY,2024-02-22,12,Purchased
CTRL-0960,PLAYER839,ZCT1W-V8451420,DualSense Wireless Controller,DS-STANDARD,2021-08-09,2021-09-07,OUT_OF_WARRANTY,2022-08-09,12,Purchased
CTRL-0961,PLAYER839,ZCT2E-Q5629663,DualSense Wireless Controller,DS-STANDARD,2023-07-18,2023-07-27,IN_WARRANTY,2024-07-17,12,Purchased
CTRL-0962,PLAYER840,ZCT1W-U3156470,DualSense Wireless Controller,DS-STANDARD,2021-02-04,2021-02-07,OUT_OF_WARRANTY,2022-02-04,12,Purchased
CTRL-0963,PLAYER841,ZCT1W-L9004435,DualSense Edge Wireless Controller,DS-EDGE,2023-01-26,2023-01-30,OUT_OF_WARRANTY,2024-01-26,12,Purchased
CTRL-0964,PLAYER842,ZCT2E-N1427236,DualSense Wireless Controller,DS-STANDARD,2022-10-26,2022-11-07,OUT_OF_WARRANTY,2023-10-26,12,Purchased
CTRL-0965,PLAYER843,ZCT1W-L1579384,DualSense Wireless Controller,DS-STANDARD,2022-10-26,2022-11-13,OUT_OF_WARRANTY,2023-10-26,12,Purchased
CTRL-0966,PLAYER844,ZCT1W-S1937161,DualSense Wireless Controller,DS-STANDARD,2021-09-28,2021-10-13,OUT_OF_WARRANTY,2022-09-28,12,Purchased
CTRL-0967,PLAYER845,ZCT1W-C3347324,DualSense Wireless Controller,DS-STANDARD,2023-12-07,2023-12-12,IN_WARRANTY,2024-12-06,12,Purchased
CTRL-0968,PLAYER846,ZCT1W-C7045114,DualSense Wireless Controller,DS-STANDARD,2022-11-24,2022-11-26,OUT_OF_WARRANTY,2023-11-24,12,Purchased
CTRL-0969,PLAYER847,ZCT2E-L2167300,DualSense Wireless Controller,DS-STANDARD,2021-05-08,2021-05-24,OUT_OF_WARRANTY,2022-05-08,12,Purchased
CTRL-0970,PLAYER848,ZCT2E-W7643612,DualSense Wireless Controller,DS-STANDARD,2021-07-03,2021-07-29,OUT_OF_WARRANTY,2022-07-03,12,Purchased
CTRL-0971,PLAYER849,ZCT1W-Q3668591,DualSense Wireless Controller,DS-STANDARD,2022-06-19,2022-06-26,OUT_OF_WARRANTY,2023-06-19,12,Purchased
CTRL-0972,PLAYER850,ZCT1W-B1406431,DualSense Limited Edition Controller,DS-LIMITED,2022-04-07,2022-04-22,OUT_OF_WARRANTY,2023-04-07,12,Purchased
CTRL-0973,PLAYER851,ZCT1W-B4674225,DualSense Wireless Controller,DS-STANDARD,2021-11-09,2021-12-09,OUT_OF_WARRANTY,2022-11-09,12,Purchased
CTRL-0974,PLAYER852,ZCT1W-S6359632,DualSense Wireless Controller,DS-STANDARD,2023-03-22,2023-03-22,OUT_OF_WARRANTY,2024-03-21,12,Purchased
CTRL-0975,PLAYER853,ZCT2E-R1394484,DualSense Wireless Controller,DS-STANDARD,2023-04-30,2023-05-17,OUT_OF_WARRANTY,2024-04-29,12,Purchased
CTRL-0976,PLAYER854,ZCT1W-B4357530,DualSense Edge Wireless Controller,DS-EDGE,2021-03-15,2021-03-21,OUT_OF_WARRANTY,2022-03-15,12,Purchased
CTRL-0977,PLAYER855,ZCT1W-U9245415,DualSense Limited Edition Controller,DS-LIMITED,2021-06-15,2021-07-03,OUT_OF_WARRANTY,2022-06-15,12,Purchased
CTRL-0978,PLAYER856,ZCT2E-S3754469,DualSense Wireless Controller,DS-STANDARD,2021-11-08,2021-11-25,OUT_OF_WARRANTY,2022-11-08,12,Purchased
CTRL-0979,PLAYER857,ZCT1W-W5721396,DualSense Wireless Controller,DS-STANDARD,2023-02-06,2023-02-22,OUT_OF_WARRANTY,2024-02-06,12,Purchased
CTRL-0980,PLAYER857,ZCT2E-F4382050,DualSense Wireless Controller,DS-STANDARD,2022-06-09,2022-06-19,OUT_OF_WARRANTY,2023-06-09,12,Purchased
CTRL-0981,PLAYER858,ZCT1W-L5367811,DualSense Wireless Controller,DS-STANDARD,2022-08-08,2022-08-22,OUT_OF_WARRANTY,2023-08-08,12,Purchased
CTRL-0982,PLAYER859,ZCT1W-Q9586664,DualSense Wireless Controller,DS-STANDARD,2022-02-24,2022-03-01,OUT_OF_WARRANTY,2023-02-24,12,Purchased
CTRL-0983,PLAYER860,ZCT1W-B7500366,DualSense Edge Wireless Controller,DS-EDGE,2021-08-07,2021-08-30,OUT_OF_WARRANTY,2022-08-07,12,Purchased
CTRL-0984,PLAYER860,ZCT1W-G6009840,DualSense Wireless Controller,DS-STANDARD,2022-09-14,2022-09-25,OUT_OF_WARRANTY,2023-09-14,12,Purchased
CTRL-0985,PLAYER861,ZCT2E-B4855572,DualSense Wireless Controller,DS-STANDARD,2022-06-01,2022-06-07,OUT_OF_WARRANTY,2023-06-01,12,Purchased
CTRL-0986,PLAYER862,ZCT1W-K1207372,DualSense Wireless Controller,DS-STANDARD,2022-01-06,2022-02-02,OUT_OF_WARRANTY,2023-01-06,12,Purchased
CTRL-0987,PLAYER863,ZCT2E-G9381774,DualSense Wireless Controller,DS-STANDARD,2023-03-07,2023-03-30,OUT_OF_WARRANTY,2024-03-06,12,Purchased
CTRL-0988,PLAYER864,ZCT2E-Q7555770,DualSense Wireless Controller,DS-STANDARD,2021-12-05,2022-01-03,OUT_OF_WARRANTY,2022-12-05,12,Purchased
CTRL-0989,PLAYER865,ZCT2E-R5787252,DualSense Wireless Controller,DS-STANDARD,2022-05-24,2022-05-26,OUT_OF_WARRANTY,2023-05-24,12,Purchased
CTRL-0990,PLAYER866,ZCT1W-A1523448,DualSense Wireless Controller,DS-STANDARD,2021-01-23,2021-02-22,OUT_OF_WARRANTY,2022-01-23,12,Purchased
CTRL-0991,PLAYER867,ZCT2E-A6090988,DualSense Wireless Controller,DS-STANDARD,2021-11-23,2021-11-26,OUT_OF_WARRANTY,2022-11-23,12,Purchased
CTRL-0992,PLAYER868,ZCT1W-M4612279,DualSense Wireless Controller,DS-STANDARD,2023-05-17,2023-06-09,OUT_OF_WARRANTY,2024-05-16,12,Purchased
CTRL-0993,PLAYER869,ZCT2E-C5697262,DualSense Edge Wireless Controller,DS-EDGE,2023-05-06,2023-05-26,OUT_OF_WARRANTY,2024-05-05,12,Purchased
CTRL-0994,PLAYER870,ZCT1W-K1587080,DualSense Wireless Controller,DS-STANDARD,2022-09-11,2022-09-15,OUT_OF_WARRANTY,2023-09-11,12,Purchased
CTRL-0995,PLAYER871,ZCT2E-Q4433725,DualSense Edge Wireless Controller,DS-EDGE,2021-09-04,2021-10-03,OUT_OF_WARRANTY,2022-09-04,12,Purchased
CTRL-0996,PLAYER872,ZCT1W-R3928988,DualSense Limited Edition Controller,DS-LIMITED,2021-06-26,2021-07-19,OUT_OF_WARRANTY,2022-06-26,12,Purchased
CTRL-0997,PLAYER873,ZCT1W-Q5582437,DualSense Wireless Controller,DS-STANDARD,2023-09-10,2023-09-12,IN_WARRANTY,2024-09-09,12,Purchased
CTRL-0998,PLAYER874,ZCT1W-G2093165,DualSense Wireless Controller,DS-STANDARD,2023-02-12,2023-02-12,OUT_OF_WARRANTY,2024-02-12,12,Purchased
CTRL-0999,PLAYER875,ZCT1W-R8255936,DualSense Wireless Controller,DS-STANDARD,2023-04-25,2023-04-30,OUT_OF_WARRANTY,2024-04-24,12,Purchased
CTRL-1000,PLAYER876,ZCT1W-U1738763,DualSense Wireless Controller,DS-STANDARD,2022-07-30,2022-08-21,OUT_OF_WARRANTY,2023-07-30,12,Purchased
CTRL-1001,PLAYER877,ZCT2E-R4400718,DualSense Wireless Controller,DS-STANDARD,2021-02-19,2021-03-12,OUT_OF_WARRANTY,2022-02-19,12,Purchased
CTRL-1002,PLAYER878,ZCT2E-G4939600,DualSense Wireless Controller,DS-STANDARD,2021-01-04,2021-01-24,OUT_OF_WARRANTY,2022-01-04,12,Purchased
CTRL-1003,PLAYER879,ZCT1W-U8303868,DualSense Wireless Controller,DS-STANDARD,2023-09-28,2023-10-23,IN_WARRANTY,2024-09-27,12,Purchased
CTRL-1004,PLAYER880,ZCT1W-B5806959,DualSense Wireless Controller,DS-STANDARD,2023-01-23,2023-02-06,OUT_OF_WARRANTY,2024-01-23,12,Purchased
CTRL-1005,PLAYER880,ZCT2E-T3749697,DualSense Wireless Controller,DS-STANDARD,2023-01-31,2023-02-23,OUT_OF_WARRANTY,2024-01-31,12,Purchased
CTRL-1006,PLAYER881,ZCT1W-L6818132,DualSense Wireless Controller,DS-STANDARD,2023-04-03,2023-04-14,OUT_OF_WARRANTY,2024-04-02,12,Purchased
CTRL-1007,PLAYER882,ZCT2E-M5906489,DualSense Edge Wireless Controller,DS-EDGE,2021-10-30,2021-11-25,OUT_OF_WARRANTY,2022-10-30,12,Purchased
CTRL-1008,PLAYER882,ZCT2E-X7842181,DualSense Edge Wireless Controller,DS-EDGE,2023-06-04,2023-06-06,OUT_OF_WARRANTY,2024-06-03,12,Purchased
CTRL-1009,PLAYER883,ZCT2E-E6583525,DualSense Wireless Controller,DS-STANDARD,2023-08-14,2023-08-28,IN_WARRANTY,2024-08-13,12,Purchased
CTRL-1010,PLAYER884,ZCT1W-B6762197,DualSense Wireless Controller,DS-STANDARD,2021-10-25,2021-11-13,OUT_OF_WARRANTY,2022-10-25,12,Purchased
CTRL-1011,PLAYER885,ZCT2E-T3674757,DualSense Wireless Controller,DS-STANDARD,2021-10-13,2021-11-08,OUT_OF_WARRANTY,2022-10-13,12,Purchased
CTRL-1012,PLAYER886,ZCT1W-N2371426,DualSense Wireless Controller,DS-STANDARD,2021-08-18,2021-09-03,OUT_OF_WARRANTY,2022-08-18,12,Purchased
CTRL-1013,PLAYER887,ZCT1W-S2741731,DualSense Wireless Controller,DS-STANDARD,2022-06-06,2022-07-05,OUT_OF_WARRANTY,2023-06-06,12,Purchased
CTRL-1014,PLAYER888,ZCT1W-H6618685,DualSense Wireless Controller,DS-STANDARD,2022-10-29,2022-11-21,OUT_OF_WARRANTY,2023-10-29,12,Purchased
CTRL-1015,PLAYER888,ZCT2E-T7626337,DualSense Wireless Controller,DS-STANDARD,2023-03-16,2023-03-23,OUT_OF_WARRANTY,2024-03-15,12,Purchased
CTRL-1016,PLAYER889,ZCT2E-P2785542,DualSense Wireless Controller,DS-STANDARD,2023-07-19,2023-07-23,IN_WARRANTY,2024-07-18,12,Purchased
CTRL-1017,PLAYER890,ZCT1W-A9464291,DualSense Wireless Controller,DS-STANDARD,2023-10-12,2023-10-16,IN_WARRANTY,2024-10-11,12,Purchased
CTRL-1018,PLAYER891,ZCT1W-K5057290,DualSense Edge Wireless Controller,DS-EDGE,2023-04-12,2023-04-21,OUT_OF_WARRANTY,2024-04-11,12,Purchased
CTRL-1019,PLAYER892,ZCT1W-T2620464,DualSense Edge Wireless Controller,DS-EDGE,2022-01-27,2022-01-27,OUT_OF_WARRANTY,2023-01-27,12,Purchased
CTRL-1020,PLAYER893,ZCT1W-A5962433,DualSense Wireless Controller,DS-STANDARD,2022-01-16,2022-02-11,OUT_OF_WARRANTY,2023-01-16,12,Purchased
CTRL-1021,PLAYER893,ZCT1W-C5251915,DualSense Wireless Controller,DS-STANDARD,2021-09-01,2021-09-14,OUT_OF_WARRANTY,2022-09-01,12,Purchased
CTRL-1022,PLAYER894,ZCT2E-X7761231,DualSense Limited Edition Controller,DS-LIMITED,2022-09-07,2022-09-17,OUT_OF_WARRANTY,2023-09-07,12,Purchased
CTRL-1023,PLAYER894,ZCT2E-M4497183,DualSense Wireless Controller,DS-STANDARD,2023-09-07,2023-09-27,IN_WARRANTY,2024-09-06,12,Purchased
CTRL-1024,PLAYER895,ZCT1W-X9243207,DualSense Wireless Controller,DS-STANDARD,2023-10-21,2023-10-31,IN_WARRANTY,2024-10-20,12,Purchased
CTRL-1025,PLAYER895,ZCT2E-A5291312,DualSense Wireless Controller,DS-STANDARD,2023-02-25,2023-03-21,OUT_OF_WARRANTY,2024-02-25,12,Purchased
CTRL-1026,PLAYER896,ZCT1W-P6889724,DualSense Wireless Controller,DS-STANDARD,2023-10-02,2023-10-02,IN_WARRANTY,2024-10-01,12,Purchased
CTRL-1027,PLAYER896,ZCT2E-B9178027,DualSense Wireless Controller,DS-STANDARD,2021-06-27,2021-07-12,OUT_OF_WARRANTY,2022-06-27,12,Purchased
CTRL-1028,PLAYER897,ZCT2E-T2544323,DualSense Edge Wireless Controller,DS-EDGE,2021-06-19,2021-06-26,OUT_OF_WARRANTY,2022-06-19,12,Purchased
CTRL-1029,PLAYER898,ZCT1W-Q7372844,DualSense Wireless Controller,DS-STANDARD,2022-05-10,2022-05-29,OUT_OF_WARRANTY,2023-05-10,12,Purchased
CTRL-1030,PLAYER899,ZCT2E-B6416901,DualSense Wireless Controller,DS-STANDARD,2023-07-14,2023-07-20,IN_WARRANTY,2024-07-13,12,Purchased
CTRL-1031,PLAYER899,ZCT2E-D1172703,DualSense Wireless Controller,DS-STANDARD,2021-02-27,2021-03-28,OUT_OF_WARRANTY,2022-02-27,12,Purchased
CTRL-1032,PLAYER900,ZCT2E-C9423380,DualSense Wireless Controller,DS-STANDARD,2022-07-17,2022-08-08,OUT_OF_WARRANTY,2023-07-17,12,Purchased
CTRL-1033,PLAYER900,ZCT2E-T1817300,DualSense Wireless Controller,DS-STANDARD,2021-08-29,2021-09-20,OUT_OF_WARRANTY,2022-08-29,12,Purchased
CTRL-1034,PLAYER901,ZCT2E-F8578703,DualSense Wireless Controller,DS-STANDARD,2021-11-30,2021-12-01,OUT_OF_WARRANTY,2022-11-30,12,Purchased
CTRL-1035,PLAYER902,ZCT2E-V6560231,DualSense Wireless Controller,DS-STANDARD,2021-11-14,2021-12-14,OUT_OF_WARRANTY,2022-11-14,12,Purchased
CTRL-1036,PLAYER902,ZCT1W-G9089070,DualSense Wireless Controller,DS-STANDARD,2021-01-12,2021-01-24,OUT_OF_WARRANTY,2022-01-12,12,Purchased
CTRL-1037,PLAYER903,ZCT1W-N1736094,DualSense Wireless Controller,DS-STANDARD,2022-04-03,2022-04-13,OUT_OF_WARRANTY,2023-04-03,12,Purchased
CTRL-1038,PLAYER904,ZCT2E-H8460264,DualSense Wireless Controller,DS-STANDARD,2021-08-26,2021-08-29,OUT_OF_WARRANTY,2022-08-26,12,Purchased
CTRL-1039,PLAYER905,ZCT1W-E3214575,DualSense Wireless Controller,DS-STANDARD,2021-02-18,2021-03-04,OUT_OF_WARRANTY,2022-02-18,12,Purchased
CTRL-1040,PLAYER906,ZCT2E-M8213757,DualSense Limited Edition Controller,DS-LIMITED,2023-12-12,2024-01-09,IN_WARRANTY,2024-12-11,12,Purchased
CTRL-1041,PLAYER907,ZCT2E-W2783889,DualSense Wireless Controller,DS-STANDARD,2021-03-10,2021-03-18,OUT_OF_WARRANTY,2022-03-10,12,Purchased
CTRL-1042,PLAYER908,ZCT2E-T8084267,DualSense Limited Edition Controller,DS-LIMITED,2021-06-28,2021-07-06,OUT_OF_WARRANTY,2022-06-28,12,Purchased
CTRL-1043,PLAYER909,ZCT2E-R7733149,DualSense Wireless Controller,DS-STANDARD,2022-05-14,2022-06-12,OUT_OF_WARRANTY,2023-05-14,12,Purchased
CTRL-1044,PLAYER910,ZCT1W-D1404486,DualSense Wireless Controller,DS-STANDARD,2022-01-18,2022-02-08,OUT_OF_WARRANTY,2023-01-18,12,Purchased
CTRL-1045,PLAYER911,ZCT1W-Q7263217,DualSense Wireless Controller,DS-STANDARD,2023-09-06,2023-09-08,IN_WARRANTY,2024-09-05,12,Purchased
CTRL-1046,PLAYER912,ZCT1W-U7933281,DualSense Wireless Controller,DS-STANDARD,2021-03-23,2021-03-30,OUT_OF_WARRANTY,2022-03-23,12,Purchased
CTRL-1047,PLAYER912,ZCT1W-E6038921,DualSense Wireless Controller,DS-STANDARD,2023-03-12,2023-03-12,OUT_OF_WARRANTY,2024-03-11,12,Purchased
CTRL-1048,PLAYER913,ZCT2E-B9559668,DualSense Wireless Controller,DS-STANDARD,2021-08-19,2021-09-04,OUT_OF_WARRANTY,2022-08-19,12,Purchased
CTRL-1049,PLAYER914,ZCT2E-U9900636,DualSense Limited Edition Controller,DS-LIMITED,2021-10-08,2021-10-18,OUT_OF_WARRANTY,2022-10-08,12,Purchased
CTRL-1050,PLAYER914,ZCT1W-R4582959,DualSense Wireless Controller,DS-STANDARD,2023-08-31,2023-09-15,IN_WARRANTY,2024-08-30,12,Purchased
CTRL-1051,PLAYER915,ZCT2E-G2661733,DualSense Wireless Controller,DS-STANDARD,2021-05-26,2021-05-30,OUT_OF_WARRANTY,2022-05-26,12,Purchased
CTRL-1052,PLAYER916,ZCT1W-S3439451,DualSense Wireless Controller,DS-STANDARD,2021-05-20,2021-06-04,OUT_OF_WARRANTY,2022-05-20,12,Purchased
CTRL-1053,PLAYER917,ZCT1W-U3763756,DualSense Edge Wireless Controller,DS-EDGE,2022-05-21,2022-06-10,OUT_OF_WARRANTY,2023-05-21,12,Purchased
CTRL-1054,PLAYER918,ZCT2E-W7068696,DualSense Edge Wireless Controller,DS-EDGE,2022-04-07,2022-05-03,OUT_OF_WARRANTY,2023-04-07,12,Purchased
CTRL-1055,PLAYER919,ZCT2E-P2001147,DualSense Wireless Controller,DS-STANDARD,2021-03-29,2021-04-25,OUT_OF_WARRANTY,2022-03-29,12,Purchased
CTRL-1056,PLAYER920,ZCT2E-N1464145,DualSense Wireless Controller,DS-STANDARD,2023-02-05,2023-02-17,OUT_OF_WARRANTY,2024-02-05,12,Purchased
CTRL-1057,PLAYER921,ZCT2E-V4770193,DualSense Edge Wireless Controller,DS-EDGE,2021-09-18,2021-10-03,OUT_OF_WARRANTY,2022-09-18,12,Purchased
CTRL-1058,PLAYER922,ZCT2E-W3638806,DualSense Wireless Controller,DS-STANDARD,2023-12-04,2023-12-13,IN_WARRANTY,2024-12-03,12,Purchased
CTRL-1059,PLAYER923,ZCT2E-C8260198,DualSense Wireless Controller,DS-STANDARD,2023-05-05,2023-05-07,OUT_OF_WARRANTY,2024-05-04,12,Purchased
CTRL-1060,PLAYER924,ZCT1W-E1670225,DualSense Wireless Controller,DS-STANDARD,2023-03-17,2023-03-25,OUT_OF_WARRANTY,2024-03-16,12,Purchased
CTRL-1061,PLAYER925,ZCT2E-W6729127,DualSense Wireless Controller,DS-STANDARD,2024-01-02,2024-01-21,IN_WARRANTY,2025-01-01,12,Purchased
CTRL-1062,PLAYER926,ZCT2E-K8883813,DualSense Wireless Controller,DS-STANDARD,2023-03-02,2023-03-26,OUT_OF_WARRANTY,2024-03-01,12,Purchased
CTRL-1063,PLAYER927,ZCT1W-R6655184,DualSense Wireless Controller,DS-STANDARD,2023-09-30,2023-10-10,IN_WARRANTY,2024-09-29,12,Purchased
CTRL-1064,PLAYER928,ZCT1W-J5499844,DualSense Wireless Controller,DS-STANDARD,2022-08-15,2022-09-03,OUT_OF_WARRANTY,2023-08-15,12,Purchased
CTRL-1065,PLAYER929,ZCT1W-L6438575,DualSense Wireless Controller,DS-STANDARD,2022-01-27,2022-02-07,OUT_OF_WARRANTY,2023-01-27,12,Purchased
CTRL-1066,PLAYER929,ZCT2E-G6620341,DualSense Wireless Controller,DS-STANDARD,2023-04-23,2023-05-01,OUT_OF_WARRANTY,2024-04-22,12,Purchased
CTRL-1067,PLAYER930,ZCT2E-V8110991,DualSense Wireless Controller,DS-STANDARD,2022-01-21,2022-02-14,OUT_OF_WARRANTY,2023-01-21,12,Purchased
CTRL-1068,PLAYER931,ZCT1W-K4187101,DualSense Wireless Controller,DS-STANDARD,2023-01-11,2023-02-02,OUT_OF_WARRANTY,2024-01-11,12,Purchased
CTRL-1069,PLAYER931,ZCT2E-G8762657,DualSense Wireless Controller,DS-STANDARD,2021-12-22,2021-12-25,OUT_OF_WARRANTY,2022-12-22,12,Purchased
CTRL-1070,PLAYER932,ZCT2E-W5144427,DualSense Wireless Controller,DS-STANDARD,2022-11-22,2022-11-27,OUT_OF_WARRANTY,2023-11-22,12,Purchased
CTRL-1071,PLAYER933,ZCT2E-M5121051,DualSense Wireless Controller,DS-STANDARD,2022-07-09,2022-08-07,OUT_OF_WARRANTY,2023-07-09,12,Purchased
CTRL-1072,PLAYER934,ZCT2E-T6727732,DualSense Edge Wireless Controller,DS-EDGE,2021-10-27,2021-11-04,OUT_OF_WARRANTY,2022-10-27,12,Purchased
CTRL-1073,PLAYER935,ZCT1W-J3087576,DualSense Wireless Controller,DS-STANDARD,2023-03-17,2023-03-17,OUT_OF_WARRANTY,2024-03-16,12,Purchased
CTRL-1074,PLAYER936,ZCT1W-G5275016,DualSense Wireless Controller,DS-STANDARD,2023-07-21,2023-08-19,IN_WARRANTY,2024-07-20,12,Purchased
CTRL-1075,PLAYER937,ZCT2E-S8054705,DualSense Wireless Controller,DS-STANDARD,2021-04-15,2021-04-28,OUT_OF_WARRANTY,2022-04-15,12,Purchased
CTRL-1076,PLAYER938,ZCT2E-V2813267,DualSense Wireless Controller,DS-STANDARD,2023-03-04,2023-03-14,OUT_OF_WARRANTY,2024-03-03,12,Purchased
CTRL-1077,PLAYER939,ZCT1W-E4038433,DualSense Wireless Controller,DS-STANDARD,2021-04-22,2021-04-23,OUT_OF_WARRANTY,2022-04-22,12,Purchased
CTRL-1078,PLAYER940,ZCT1W-J2802906,DualSense Wireless Controller,DS-STANDARD,2022-07-04,2022-07-08,OUT_OF_WARRANTY,2023-07-04,12,Purchased
CTRL-1079,PLAYER941,ZCT1W-X8101189,DualSense Wireless Controller,DS-STANDARD,2021-05-03,2021-05-03,OUT_OF_WARRANTY,2022-05-03,12,Purchased
CTRL-1080,PLAYER942,ZCT1W-L5650204,DualSense Wireless Controller,DS-STANDARD,2022-05-08,2022-05-15,OUT_OF_WARRANTY,2023-05-08,12,Purchased
CTRL-1081,PLAYER943,ZCT1W-V5475083,DualSense Wireless Controller,DS-STANDARD,2022-12-26,2023-01-21,OUT_OF_WARRANTY,2023-12-26,12,Purchased
CTRL-1082,PLAYER943,ZCT1W-E1385105,DualSense Wireless Controller,DS-STANDARD,2022-10-11,2022-11-04,OUT_OF_WARRANTY,2023-10-11,12,Purchased
CTRL-1083,PLAYER944,ZCT1W-F7430237,DualSense Wireless Controller,DS-STANDARD,2021-02-05,2021-03-07,OUT_OF_WARRANTY,2022-02-05,12,Purchased
CTRL-1084,PLAYER944,ZCT1W-C5525304,DualSense Wireless Controller,DS-STANDARD,2021-09-13,2021-09-16,OUT_OF_WARRANTY,2022-09-13,12,Purchased
