affinity_id,player_id,product_code,product_category,affinity_score,affinity_reason,last_interaction_date
AFF-001993,PLAYER745,DS-EDGE,Controller,0.74,PAST_PURCHASES,2024-05-20
AFF-001994,PLAYER017,DS-EDGE-MODULE,Controller-Module,0.91,PAST_PURCHASES,2024-05-18
AFF-001995,PLAYER787,DS-LIMITED,Controller,0.47,PAST_PURCHASES,2024-04-20
AFF-001996,PLAYER082,DS-EDGE-MODULE,Controller,0.69,PAST_PURCHASES,2024-06-01
AFF-001997,PLAYER041,DS-EDGE-MODULE,Controller-Module,0.70,RECENT_STORE_VIEWS,2024-05-30
AFF-001998,PLAYER731,DS-EDGE-MODULE,Controller,0.55,SESSION_PATTERN,2024-04-09
AFF-001999,PLAYER212,DS-EDGE,Controller,0.72,RECENT_STORE_VIEWS,2024-04-20
AFF-002000,PLAYER287,DS-STANDARD,Controller-Standard,0.27,RECENT_STORE_VIEWS,2024-05-21
AFF-002001,PLAYER501,DS-EDGE,Controller,0.71,PAST_PURCHASES,2024-04-30
AFF-002002,PLAYER945,DS-LIMITED,Controller,0.22,PAST_PURCHASES,2024-04-12
AFF-002003,PLAYER225,DS-EDGE-MODULE,Controller,0.67,RECENT_STORE_VIEWS,2024-05-06
AFF-002004,PLAYER312,DS-STANDARD,Controller-Standard,0.71,PAST_PURCHASES,2024-06-09
AFF-002005,PLAYER117,DS-LIMITED,Controller,0.16,PAST_PURCHASES,2024-05-02
AFF-002006,PLAYER969,DS-LIMITED,Controller,0.14,SESSION_PATTERN,2024-05-11
AFF-002007,PLAYER325,DS-EDGE,Controller-Premium,0.74,SESSION_PATTERN,2024-04-18
AFF-002008,PLAYER621,DS-LIMITED,Controller,0.71,PAST_PURCHASES,2024-04-14
AFF-002009,PLAYER702,DS-EDGE,Controller,0.36,RECENT_STORE_VIEWS,2024-06-02
AFF-002010,PLAYER882,DS-EDGE-MODULE,Controller-Module,0.79,PAST_PURCHASES,2024-05-06
AFF-002011,PLAYER055,DS-EDGE,Controller,0.74,SESSION_PATTERN,2024-05-02
AFF-002012,PLAYER826,DS-STANDARD,Controller-Standard,0.17,WISHLIST_ACTIVITY,2024-05-16
AFF-002013,PLAYER173,DS-LIMITED,Controller,0.63,RECENT_STORE_VIEWS,2024-04-17
AFF-002014,PLAYER990,DS-LIMITED,Controller,0.31,PAST_PURCHASES,2024-05-13
AFF-002015,PLAYER713,DS-EDGE,Controller-Premium,0.93,SESSION_PATTERN,2024-04-24
AFF-002016,PLAYER337,DS-LIMITED,Controller,0.50,WISHLIST_ACTIVITY,2024-04-12
AFF-002017,PLAYER167,DS-EDGE,Controller,0.12,WISHLIST_ACTIVITY,2024-05-22
AFF-002018,PLAYER077,DS-LIMITED,Controller-Premium,0.71,PAST_PURCHASES,2024-04-11
AFF-002019,PLAYER599,DS-EDGE,Controller,0.44,RECENT_STORE_VIEWS,2024-04-30
AFF-002020,PLAYER940,DS-EDGE-MODULE,Controller,0.93,WISHLIST_ACTIVITY,2024-05-01
AFF-002021,PLAYER666,DS-LIMITED,Controller,0.76,WISHLIST_ACTIVITY,2024-04-28
AFF-002022,PLAYER090,DS-EDGE-MODULE,Controller-Module,0.88,RECENT_STORE_VIEWS,2024-05-03
AFF-002023,PLAYER508,DS-STANDARD,Controller-Standard,0.37,RECENT_STORE_VIEWS,2024-05-12
AFF-002024,PLAYER205,DS-EDGE,Controller,0.87,WISHLIST_ACTIVITY,2024-05-28
AFF-002025,PLAYER203,DS-EDGE,Controller,0.33,RECENT_STORE_VIEWS,2024-04-20
AFF-002026,PLAYER955,DS-STANDARD,Controller-Standard,0.27,WISHLIST_ACTIVITY,2024-05-24
AFF-002027,PLAYER404,DS-STANDARD,Controller-Standard,0.91,PAST_PURCHASES,2024-06-09
AFF-002028,PLAYER567,DS-EDGE-MODULE,Controller,0.68,SESSION_PATTERN,2024-05-13
AFF-002029,PLAYER599,DS-STANDARD,Controller-Standard,0.38,RECENT_STORE_VIEWS,2024-05-30
AFF-002030,PLAYER156,DS-STANDARD,Controller-Standard,0.59,WISHLIST_ACTIVITY,2024-04-14
AFF-002031,PLAYER632,DS-EDGE-MODULE,Controller-Module,0.82,RECENT_STORE_VIEWS,2024-04-24
AFF-002032,PLAYER408,DS-STANDARD,Controller-Standard,0.82,RECENT_STORE_VIEWS,2024-04-12
AFF-002033,PLAYER409,DS-LIMITED,Controller,0.77,RECENT_STORE_VIEWS,2024-05-17
AFF-002034,PLAYER683,DS-EDGE,Controller,0.39,SESSION_PATTERN,2024-05-22
AFF-002035,PLAYER752,DS-EDGE,Controller,0.68,RECENT_STORE_VIEWS,2024-04-25
AFF-002036,PLAYER867,DS-STANDARD,Controller-Standard,0.35,SESSION_PATTERN,2024-06-08
AFF-002037,PLAYER026,DS-EDGE,Controller,0.42,SESSION_PATTERN,2024-04-21
AFF-002038,PLAYER898,DS-LIMITED,Controller,0.78,SESSION_PATTERN,2024-05-09
AFF-002039,PLAYER352,DS-STANDARD,Controller-Standard,0.93,RECENT_STORE_VIEWS,2024-05-09
AFF-002040,PLAYER285,DS-EDGE,Controller,0.49,WISHLIST_ACTIVITY,2024-05-21
AFF-002041,PLAYER624,DS-LIMITED,Controller,0.78,RECENT_STORE_VIEWS,2024-05-25
AFF-002042,PLAYER105,DS-LIMITED,Controller,0.27,PAST_PURCHASES,2024-04-16
AFF-002043,PLAYER186,DS-STANDARD,Controller-Standard,0.75,PAST_PURCHASES,2024-05-03
AFF-002044,PLAYER928,DS-LIMITED,Controller,0.71,PAST_PURCHASES,2024-05-20
AFF-002045,PLAYER391,DS-STANDARD,Controller-Standard,0.26,RECENT_STORE_VIEWS,2024-05-06
AFF-002046,PLAYER752,DS-EDGE-MODULE,Controller,0.29,SESSION_PATTERN,2024-05-24
AFF-002047,PLAYER984,DS-EDGE-MODULE,Controller,0.71,WISHLIST_ACTIVITY,2024-04-21
AFF-002048,PLAYER401,DS-STANDARD,Controller-Standard,0.46,PAST_PURCHASES,2024-04-08
AFF-002049,PLAYER907,DS-LIMITED,Controller,0.68,RECENT_STORE_VIEWS,2024-06-04
AFF-002050,PLAYER041,DS-EDGE-MODULE,Controller-Module,0.85,WISHLIST_ACTIVITY,2024-05-04
AFF-002051,PLAYER337,DS-EDGE,Controller,0.22,SESSION_PATTERN,2024-05-07
AFF-002052,PLAYER856,DS-EDGE,Controller,0.15,RECENT_STORE_VIEWS,2024-05-30
AFF-002053,PLAYER291,DS-STANDARD,Controller-Standard,0.42,WISHLIST_ACTIVITY,2024-05-28
AFF-002054,PLAYER545,DS-EDGE,Controller,0.77,WISHLIST_ACTIVITY,2024-05-06
AFF-002055,PLAYER273,DS-LIMITED,Controller,0.71,SESSION_PATTERN,2024-04-29
AFF-002056,PLAYER013,DS-LIMITED,Controller,0.24,WISHLIST_ACTIVITY,2024-05-02
AFF-002057,PLAYER543,DS-EDGE,Controller,0.28,RECENT_STORE_VIEWS,2024-06-10
AFF-002058,PLAYER160,DS-EDGE-MODULE,Controller,0.78,WISHLIST_ACTIVITY,2024-05-26
AFF-002059,PLAYER163,DS-LIMITED,Controller,0.72,SESSION_PATTERN,2024-04-30
AFF-002060,PLAYER437,DS-STANDARD,Controller-Standard,0.93,WISHLIST_ACTIVITY,2024-04-12
AFF-002061,PLAYER351,DS-STANDARD,Controller-Standard,0.15,PAST_PURCHASES,2024-05-29
AFF-002062,PLAYER341,DS-LIMITED,Controller,0.15,WISHLIST_ACTIVITY,2024-04-17
AFF-002063,PLAYER654,DS-LIMITED,Controller-Premium,0.78,RECENT_STORE_VIEWS,2024-04-28
AFF-002064,PLAYER593,DS-LIMITED,Controller,0.64,SESSION_PATTERN,2024-06-10
AFF-002065,PLAYER409,DS-EDGE,Controller,0.83,SESSION_PATTERN,2024-04-13
AFF-002066,PLAYER045,DS-EDGE,Controller,0.72,WISHLIST_ACTIVITY,2024-04-28
AFF-002067,PLAYER983,DS-STANDARD,Controller-Standard,0.23,WISHLIST_ACTIVITY,2024-05-01
AFF-002068,PLAYER383,DS-STANDARD,Controller-Standard,0.82,WISHLIST_ACTIVITY,2024-04-13
AFF-002069,PLAYER468,DS-EDGE-MODULE,Controller-Module,0.71,PAST_PURCHASES,2024-05-04
AFF-002070,PLAYER389,DS-STANDARD,Controller-Standard,0.93,WISHLIST_ACTIVITY,2024-04-20
AFF-002071,PLAYER470,DS-EDGE,Controller,0.68,PAST_PURCHASES,2024-05-19
AFF-002072,PLAYER923,DS-STANDARD,Controller-Standard,0.76,RECENT_STORE_VIEWS,2024-05-14
AFF-002073,PLAYER521,DS-LIMITED,Controller,0.47,RECENT_STORE_VIEWS,2024-05-28
AFF-002074,PLAYER253,DS-LIMITED,Controller,0.21,WISHLIST_ACTIVITY,2024-05-19
AFF-002075,PLAYER145,DS-EDGE-MODULE,Controller,0.34,WISHLIST_ACTIVITY,2024-05-22
AFF-002076,PLAYER367,DS-EDGE-MODULE,Controller,0.71,PAST_PURCHASES,2024-04-14
AFF-002077,PLAYER302,DS-STANDARD,Controller-Standard,0.21,SESSION_PATTERN,2024-04-10
AFF-002078,PLAYER141,DS-LIMITED,Controller,0.52,RECENT_STORE_VIEWS,2024-05-20
AFF-002079,PLAYER902,DS-LIMITED,Controller,0.27,RECENT_STORE_VIEWS,2024-05-17
AFF-002080,PLAYER654,DS-EDGE,Controller-Premium,0.91,SESSION_PATTERN,2024-04-14
AFF-002081,PLAYER216,DS-EDGE-MODULE,Controller-Module,0.84,PAST_PURCHASES,2024-04-19
AFF-002082,PLAYER088,DS-STANDARD,Controller-Standard,0.76,PAST_PURCHASES,2024-05-30
AFF-002083,PLAYER902,DS-EDGE,Controller,0.55,WISHLIST_ACTIVITY,2024-05-21
AFF-002084,PLAYER539,DS-EDGE,Controller,0.52,SESSION_PATTERN,2024-05-01
AFF-002085,PLAYER373,DS-LIMITED,Controller,0.70,SESSION_PATTERN,2024-05-25
AFF-002086,PLAYER353,DS-EDGE-MODULE,Controller,0.97,RECENT_STORE_VIEWS,2024-05-27
AFF-002087,PLAYER059,DS-STANDARD,Controller-Standard,0.61,SESSION_PATTERN,2024-06-10
AFF-002088,PLAYER434,DS-EDGE-MODULE,Controller,0.66,SESSION_PATTERN,2024-05-30
AFF-002089,PLAYER161,DS-EDGE,Controller-Premium,0.88,WISHLIST_ACTIVITY,2024-05-25
AFF-002090,PLAYER651,DS-EDGE-MODULE,Controller,0.92,SESSION_PATTERN,2024-05-29
AFF-002091,PLAYER321,DS-EDGE,Controller,0.78,WISHLIST_ACTIVITY,2024-06-09
AFF-002092,PLAYER595,DS-EDGE-MODULE,Controller,0.92,PAST_PURCHASES,2024-06-05
AFF-002093,PLAYER402,DS-LIMITED,Controller,0.45,WISHLIST_ACTIVITY,2024-04-22
AFF-002094,PLAYER882,DS-EDGE,Controller-Premium,0.76,WISHLIST_ACTIVITY,2024-05-16
AFF-002095,PLAYER706,DS-EDGE,Controller,0.45,WISHLIST_ACTIVITY,2024-04-09
AFF-002096,PLAYER649,DS-EDGE,Controller,0.43,PAST_PURCHASES,2024-05-03
AFF-002097,PLAYER869,DS-EDGE-MODULE,Controller-Module,0.77,RECENT_STORE_VIEWS,2024-04-16
AFF-002098,PLAYER101,DS-EDGE-MODULE,Controller,0.22,PAST_PURCHASES,2024-05-01
AFF-002099,PLAYER152,DS-EDGE-MODULE,Controller,0.77,PAST_PURCHASES,2024-05-20
AFF-002100,PLAYER198,DS-EDGE,Controller,0.77,RECENT_STORE_VIEWS,2024-04-24
AFF-002101,PLAYER294,DS-STANDARD,Controller-Standard,0.89,SESSION_PATTERN,2024-06-04
AFF-002102,PLAYER211,DS-LIMITED,Controller,0.39,RECENT_STORE_VIEWS,2024-04-25
AFF-002103,PLAYER807,DS-LIMITED,Controller,0.94,PAST_PURCHASES,2024-04-29
AFF-002104,PLAYER215,DS-EDGE,Controller,0.23,WISHLIST_ACTIVITY,2024-05-16
AFF-002105,PLAYER461,DS-EDGE-MODULE,Controller,0.71,RECENT_STORE_VIEWS,2024-04-21
AFF-002106,PLAYER838,DS-EDGE,Controller,0.80,SESSION_PATTERN,2024-04-29
AFF-002107,PLAYER820,DS-STANDARD,Controller-Standard,0.72,RECENT_STORE_VIEWS,2024-05-12
AFF-002108,PLAYER975,DS-EDGE-MODULE,Controller,0.87,PAST_PURCHASES,2024-06-07
AFF-002109,PLAYER649,DS-STANDARD,Controller-Standard,0.36,SESSION_PATTERN,2024-04-13
AFF-002110,PLAYER929,DS-STANDARD,Controller-Standard,0.43,RECENT_STORE_VIEWS,2024-05-18
AFF-002111,PLAYER187,DS-STANDARD,Controller-Standard,0.15,PAST_PURCHASES,2024-06-05
AFF-002112,PLAYER162,DS-EDGE-MODULE,Controller-Module,0.83,PAST_PURCHASES,2024-04-29
AFF-002113,PLAYER212,DS-STANDARD,Controller-Standard,0.42,PAST_PURCHASES,2024-05-28
AFF-002114,PLAYER809,DS-LIMITED,Controller,0.15,WISHLIST_ACTIVITY,2024-04-16
AFF-002115,PLAYER078,DS-EDGE-MODULE,Controller-Module,0.94,PAST_PURCHASES,2024-05-18
AFF-002116,PLAYER787,DS-EDGE,Controller,0.23,WISHLIST_ACTIVITY,2024-04-09
AFF-002117,PLAYER577,DS-EDGE,Controller,0.31,PAST_PURCHASES,2024-04-18
AFF-002118,PLAYER461,DS-LIMITED,Controller,0.69,WISHLIST_ACTIVITY,2024-04-24
AFF-002119,PLAYER338,DS-EDGE,Controller,0.14,SESSION_PATTERN,2024-04-11
AFF-002120,PLAYER885,DS-EDGE,Controller,0.21,SESSION_PATTERN,2024-05-19
AFF-002121,PLAYER638,DS-LIMITED,Controller,0.95,PAST_PURCHASES,2024-05-12
AFF-002122,PLAYER243,DS-LIMITED,Controller,0.96,SESSION_PATTERN,2024-04-13
AFF-002123,PLAYER484,DS-EDGE-MODULE,Controller,0.58,SESSION_PATTERN,2024-06-06
AFF-002124,PLAYER958,DS-STANDARD,Controller-Standard,0.73,RECENT_STORE_VIEWS,2024-06-06
AFF-002125,PLAYER361,DS-STANDARD,Controller-Standard,0.30,PAST_PURCHASES,2024-04-26
AFF-002126,PLAYER411,DS-LIMITED,Controller,0.14,PAST_PURCHASES,2024-05-19
AFF-002127,PLAYER116,DS-LIMITED,Controller,0.77,SESSION_PATTERN,2024-06-01
AFF-002128,PLAYER114,DS-EDGE,Controller,0.71,PAST_PURCHASES,2024-06-03
AFF-002129,PLAYER742,DS-LIMITED,Controller,0.54,PAST_PURCHASES,2024-04-22
AFF-002130,PLAYER155,DS-LIMITED,Controller,0.50,PAST_PURCHASES,2024-05-03
AFF-002131,PLAYER108,DS-LIMITED,Controller,0.90,SESSION_PATTERN,2024-04-29
AFF-002132,PLAYER903,DS-EDGE,Controller,0.59,WISHLIST_ACTIVITY,2024-05-06
AFF-002133,PLAYER976,DS-STANDARD,Controller-Standard,0.66,RECENT_STORE_VIEWS,2024-06-08
AFF-002134,PLAYER726,DS-EDGE,Controller,0.24,RECENT_STORE_VIEWS,2024-05-21
AFF-002135,PLAYER226,DS-STANDARD,Controller-Standard,0.77,WISHLIST_ACTIVITY,2024-06-07
AFF-002136,PLAYER556,DS-EDGE,Controller,0.36,RECENT_STORE_VIEWS,2024-05-04
AFF-002137,PLAYER622,DS-STANDARD,Controller-Standard,0.33,WISHLIST_ACTIVITY,2024-05-27
AFF-002138,PLAYER410,DS-EDGE-MODULE,Controller,0.82,RECENT_STORE_VIEWS,2024-04-25
AFF-002139,PLAYER938,DS-STANDARD,Controller-Standard,0.91,WISHLIST_ACTIVITY,2024-04-21
AFF-002140,PLAYER286,DS-EDGE-MODULE,Controller,0.51,SESSION_PATTERN,2024-05-17
AFF-002141,PLAYER202,DS-EDGE-MODULE,Controller,0.21,RECENT_STORE_VIEWS,2024-05-10
AFF-002142,PLAYER134,DS-STANDARD,Controller-Standard,0.13,WISHLIST_ACTIVITY,2024-05-21
AFF-002143,PLAYER018,DS-LIMITED,Controller,0.87,PAST_PURCHASES,2024-06-09
AFF-002144,PLAYER931,DS-EDGE,Controller,0.17,PAST_PURCHASES,2024-05-10
AFF-002145,PLAYER166,DS-EDGE-MODULE,Controller,0.35,RECENT_STORE_VIEWS,2024-05-02
AFF-002146,PLAYER115,DS-EDGE-MODULE,Controller,0.11,RECENT_STORE_VIEWS,2024-05-31
AFF-002147,PLAYER491,DS-LIMITED,Controller,0.52,WISHLIST_ACTIVITY,2024-05-16
AFF-002148,PLAYER471,DS-EDGE-MODULE,Controller,0.81,PAST_PURCHASES,2024-06-04
AFF-002149,PLAYER463,DS-EDGE-MODULE,Controller,0.57,RECENT_STORE_VIEWS,2024-04-28
AFF-002150,PLAYER875,DS-EDGE,Controller,0.76,WISHLIST_ACTIVITY,2024-05-03
AFF-002151,PLAYER536,DS-EDGE-MODULE,Controller,0.71,SESSION_PATTERN,2024-05-19
AFF-002152,PLAYER371,DS-LIMITED,Controller,0.95,PAST_PURCHASES,2024-05-14
AFF-002153,PLAYER476,DS-EDGE,Controller,0.45,WISHLIST_ACTIVITY,2024-05-11
AFF-002154,PLAYER899,DS-EDGE,Controller,0.68,WISHLIST_ACTIVITY,2024-05-29
AFF-002155,PLAYER802,DS-EDGE,Controller,0.92,PAST_PURCHASES,2024-05-19
AFF-002156,PLAYER828,DS-EDGE-MODULE,Controller,0.80,RECENT_STORE_VIEWS,2024-05-20
AFF-002157,PLAYER976,DS-EDGE-MODULE,Controller,0.95,WISHLIST_ACTIVITY,2024-05-19
AFF-002158,PLAYER382,DS-LIMITED,Controller,0.95,RECENT_STORE_VIEWS,2024-05-07
AFF-002159,PLAYER632,DS-LIMITED,Controller-Premium,0.71,PAST_PURCHASES,2024-04-19
AFF-002160,PLAYER356,DS-STANDARD,Controller-Standard,0.79,RECENT_STORE_VIEWS,2024-06-02
AFF-002161,PLAYER994,DS-EDGE,Controller,0.75,SESSION_PATTERN,2024-04-12
AFF-002162,PLAYER197,DS-LIMITED,Controller,0.19,SESSION_PATTERN,2024-05-12
AFF-002163,PLAYER368,DS-STANDARD,Controller-Standard,0.47,PAST_PURCHASES,2024-06-06
AFF-002164,PLAYER401,DS-EDGE-MODULE,Controller,0.74,SESSION_PATTERN,2024-05-27
AFF-002165,PLAYER895,DS-EDGE,Controller,0.46,RECENT_STORE_VIEWS,2024-05-16
AFF-002166,PLAYER062,DS-STANDARD,Controller-Standard,0.80,RECENT_STORE_VIEWS,2024-06-08
AFF-002167,PLAYER407,DS-LIMITED,Controller,0.91,WISHLIST_ACTIVITY,2024-04-27
AFF-002168,PLAYER493,DS-EDGE,Controller,0.35,WISHLIST_ACTIVITY,2024-04-09
AFF-002169,PLAYER276,DS-STANDARD,Controller-Standard,0.66,SESSION_PATTERN,2024-04-28
AFF-002170,PLAYER998,DS-EDGE,Controller-Premium,0.76,SESSION_PATTERN,2024-04-24
AFF-002171,PLAYER948,DS-LIMITED,Controller,0.68,PAST_PURCHASES,2024-05-26
AFF-002172,PLAYER344,DS-LIMITED,Controller,0.44,SESSION_PATTERN,2024-04-20
AFF-002173,PLAYER269,DS-STANDARD,Controller-Standard,0.22,PAST_PURCHASES,2024-05-26
AFF-002174,PLAYER607,DS-STANDARD,Controller-Standard,0.13,WISHLIST_ACTIVITY,2024-06-10
AFF-002175,PLAYER054,DS-EDGE,Controller,0.77,SESSION_PATTERN,2024-05-29
AFF-002176,PLAYER240,DS-EDGE-MODULE,Controller,0.14,WISHLIST_ACTIVITY,2024-05-30
AFF-002177,PLAYER238,DS-EDGE-MODULE,Controller,0.14,SESSION_PATTERN,2024-06-08
AFF-002178,PLAYER947,DS-EDGE-MODULE,Controller,0.71,PAST_PURCHASES,2024-05-29
AFF-002179,PLAYER269,DS-EDGE,Controller,0.33,SESSION_PATTERN,2024-06-03
AFF-002180,PLAYER746,DS-EDGE-MODULE,Controller-Module,0.81,SESSION_PATTERN,2024-04-17
AFF-002181,PLAYER121,DS-EDGE,Controller,0.51,PAST_PURCHASES,2024-05-25
AFF-002182,PLAYER718,DS-LIMITED,Controller-Premium,0.76,WISHLIST_ACTIVITY,2024-04-14
AFF-002183,PLAYER108,DS-STANDARD,Controller-Standard,0.77,PAST_PURCHASES,2024-04-22
AFF-002184,PLAYER299,DS-EDGE,Controller,0.48,RECENT_STORE_VIEWS,2024-04-25
AFF-002185,PLAYER869,DS-LIMITED,Controller-Premium,0.96,SESSION_PATTERN,2024-05-03
AFF-002186,PLAYER800,DS-LIMITED,Controller,0.61,SESSION_PATTERN,2024-05-10
AFF-002187,PLAYER303,DS-STANDARD,Controller-Standard,0.39,PAST_PURCHASES,2024-06-05
AFF-002188,PLAYER711,DS-STANDARD,Controller-Standard,0.66,WISHLIST_ACTIVITY,2024-05-19
AFF-002189,PLAYER135,DS-EDGE-MODULE,Controller,0.24,PAST_PURCHASES,2024-04-28
AFF-002190,PLAYER623,DS-STANDARD,Controller-Standard,0.95,SESSION_PATTERN,2024-05-03
AFF-002191,PLAYER942,DS-STANDARD,Controller-Standard,0.79,RECENT_STORE_VIEWS,2024-05-20
AFF-002192,PLAYER874,DS-EDGE,Controller,0.42,RECENT_STORE_VIEWS,2024-04-09
AFF-002193,PLAYER493,DS-LIMITED,Controller,0.36,RECENT_STORE_VIEWS,2024-04-10
AFF-002194,PLAYER030,DS-EDGE-MODULE,Controller,0.89,SESSION_PATTERN,2024-04-24
AFF-002195,PLAYER153,DS-EDGE,Controller,0.55,RECENT_STORE_VIEWS,2024-04-12
AFF-002196,PLAYER505,DS-LIMITED,Controller-Premium,0.95,RECENT_STORE_VIEWS,2024-05-26
AFF-002197,PLAYER670,DS-LIMITED,Controller,0.71,WISHLIST_ACTIVITY,2024-04-21
AFF-002198,PLAYER109,DS-EDGE-MODULE,Controller,0.42,WISHLIST_ACTIVITY,2024-04-13
AFF-002199,PLAYER047,DS-LIMITED,Controller,0.70,WISHLIST_ACTIVITY,2024-04-17
AFF-002200,PLAYER643,DS-EDGE,Controller,0.79,PAST_PURCHASES,2024-04-15
AFF-002201,PLAYER244,DS-STANDARD,Controller-Standard,0.97,RECENT_STORE_VIEWS,2024-04-13
AFF-002202,PLAYER489,DS-LIMITED,Controller,0.75,SESSION_PATTERN,2024-04-10
AFF-002203,PLAYER871,DS-EDGE-MODULE,Controller-Module,0.88,SESSION_PATTERN,2024-05-24
AFF-002204,PLAYER708,DS-STANDARD,Controller-Standard,0.82,PAST_PURCHASES,2024-04-30
AFF-002205,PLAYER914,DS-LIMITED,Controller,0.84,WISHLIST_ACTIVITY,2024-04-09
AFF-002206,PLAYER854,DS-EDGE-MODULE,Controller-Module,0.86,PAST_PURCHASES,2024-05-17
AFF-002207,PLAYER096,DS-EDGE-MODULE,Controller,0.16,PAST_PURCHASES,2024-05-26
AFF-002208,PLAYER704,DS-STANDARD,Controller-Standard,0.77,WISHLIST_ACTIVITY,2024-05-12
AFF-002209,PLAYER275,DS-LIMITED,Controller,0.70,WISHLIST_ACTIVITY,2024-05-31
AFF-002210,PLAYER665,DS-EDGE-MODULE,Controller,0.30,WISHLIST_ACTIVITY,2024-06-07
AFF-002211,PLAYER252,DS-EDGE,Controller,0.59,PAST_PURCHASES,2024-04-14
AFF-002212,PLAYER879,DS-STANDARD,Controller-Standard,0.57,RECENT_STORE_VIEWS,2024-04-23
AFF-002213,PLAYER121,DS-EDGE,Controller,0.71,WISHLIST_ACTIVITY,2024-05-13
AFF-002214,PLAYER460,DS-STANDARD,Controller-Standard,0.19,PAST_PURCHASES,2024-05-01
AFF-002215,PLAYER570,DS-EDGE,Controller,0.94,WISHLIST_ACTIVITY,2024-04-18
AFF-002216,PLAYER772,DS-STANDARD,Controller-Standard,0.68,PAST_PURCHASES,2024-04-11
AFF-002217,PLAYER324,DS-EDGE,Controller,0.20,PAST_PURCHASES,2024-06-07
AFF-002218,PLAYER496,DS-STANDARD,Controller-Standard,0.52,PAST_PURCHASES,2024-04-16
AFF-002219,PLAYER588,DS-STANDARD,Controller-Standard,0.37,RECENT_STORE_VIEWS,2024-04-24
AFF-002220,PLAYER883,DS-EDGE,Controller,0.63,WISHLIST_ACTIVITY,2024-05-18
AFF-002221,PLAYER490,DS-EDGE,Controller,0.69,SESSION_PATTERN,2024-05-13
AFF-002222,PLAYER548,DS-STANDARD,Controller-Standard,0.50,SESSION_PATTERN,2024-04-26
AFF-002223,PLAYER501,DS-EDGE,Controller,0.19,PAST_PURCHASES,2024-04-20
AFF-002224,PLAYER386,DS-LIMITED,Controller,0.48,PAST_PURCHASES,2024-04-12
AFF-002225,PLAYER530,DS-LIMITED,Controller,0.57,WISHLIST_ACTIVITY,2024-04-20
AFF-002226,PLAYER622,DS-LIMITED,Controller,0.66,SESSION_PATTERN,2024-06-02
AFF-002227,PLAYER540,DS-LIMITED,Controller,0.44,WISHLIST_ACTIVITY,2024-06-01
AFF-002228,PLAYER151,DS-STANDARD,Controller-Standard,0.43,RECENT_STORE_VIEWS,2024-04-15
AFF-002229,PLAYER833,DS-STANDARD,Controller-Standard,0.45,RECENT_STORE_VIEWS,2024-05-13
AFF-002230,PLAYER094,DS-EDGE-MODULE,Controller,0.70,PAST_PURCHASES,2024-06-07
AFF-002231,PLAYER242,DS-EDGE-MODULE,Controller,0.88,WISHLIST_ACTIVITY,2024-04-16
AFF-002232,PLAYER648,DS-EDGE-MODULE,Controller,0.65,RECENT_STORE_VIEWS,2024-05-03
AFF-002233,PLAYER260,DS-STANDARD,Controller-Standard,0.48,WISHLIST_ACTIVITY,2024-05-27
AFF-002234,PLAYER976,DS-EDGE-MODULE,Controller,0.67,SESSION_PATTERN,2024-05-15
AFF-002235,PLAYER730,DS-LIMITED,Controller,0.49,PAST_PURCHASES,2024-04-30
AFF-002236,PLAYER722,DS-STANDARD,Controller-Standard,0.92,RECENT_STORE_VIEWS,2024-05-14
AFF-002237,PLAYER005,DS-EDGE-MODULE,Controller,0.86,SESSION_PATTERN,2024-06-08
AFF-002238,PLAYER583,DS-EDGE-MODULE,Controller,0.76,RECENT_STORE_VIEWS,2024-04-26
AFF-002239,PLAYER485,DS-EDGE-MODULE,Controller,0.52,WISHLIST_ACTIVITY,2024-06-01
AFF-002240,PLAYER776,DS-STANDARD,Controller-Standard,0.20,WISHLIST_ACTIVITY,2024-04-27
AFF-002241,PLAYER899,DS-EDGE-MODULE,Controller,0.65,WISHLIST_ACTIVITY,2024-06-02
AFF-002242,PLAYER791,DS-STANDARD,Controller-Standard,0.30,WISHLIST_ACTIVITY,2024-05-04
AFF-002243,PLAYER131,DS-LIMITED,Controller-Premium,0.81,WISHLIST_ACTIVITY,2024-04-13
AFF-002244,PLAYER128,DS-EDGE-MODULE,Controller,0.77,WISHLIST_ACTIVITY,2024-04-08
AFF-002245,PLAYER380,DS-STANDARD,Controller-Standard,0.83,WISHLIST_ACTIVITY,2024-04-12
AFF-002246,PLAYER919,DS-LIMITED,Controller,0.85,RECENT_STORE_VIEWS,2024-04-28
AFF-002247,PLAYER082,DS-EDGE-MODULE,Controller,0.18,PAST_PURCHASES,2024-05-06
AFF-002248,PLAYER534,DS-EDGE-MODULE,Controller,0.14,PAST_PURCHASES,2024-05-23
AFF-002249,PLAYER578,DS-LIMITED,Controller,0.90,PAST_PURCHASES,2024-05-02
AFF-002250,PLAYER532,DS-EDGE,Controller,0.70,SESSION_PATTERN,2024-04-21
AFF-002251,PLAYER739,DS-EDGE,Controller,0.25,RECENT_STORE_VIEWS,2024-05-22
AFF-002252,PLAYER463,DS-EDGE-MODULE,Controller,0.51,RECENT_STORE_VIEWS,2024-04-26
AFF-002253,PLAYER864,DS-LIMITED,Controller,0.53,SESSION_PATTERN,2024-05-31
AFF-002254,PLAYER756,DS-EDGE,Controller,0.14,PAST_PURCHASES,2024-05-13
