External_Entitlement_ID__c,Player_ID__c,Entitlement_Type__c,Eligible_Product_ProductCode,Promotional_Price__c,Entitlement_Source__c,Valid_From__c,Valid_To__c,Is_Active__c
ENT-001297,PLAYER741,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001298,PLAYER582,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001299,PLAYER360,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001300,PLAYER733,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001301,PLAYER754,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001302,PLAYER979,DISCOUNTED_UPGRADE,DS-LIMITED,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001303,PLAYER391,DISCOUNTED_UPGRADE,DS-EDGE,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001304,PLAYER451,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001305,PLAYER846,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001306,PLAYER243,DISCOUNTED_UPGRADE,DS-EDGE,79.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001307,PLAYER317,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001308,PLAYER866,DISCOUNTED_UPGRADE,DS-EDGE,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001309,PLAYER572,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001310,PLAYER086,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001311,PLAYER963,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001312,PLAYER768,DISCOUNTED_UPGRADE,DS-EDGE,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001313,PLAYER464,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001314,PLAYER522,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001315,PLAYER721,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001316,PLAYER877,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001317,PLAYER980,FREE_REPLACEMENT,DS-STANDARD,0.00,WARRANTY,2024-01-01,2025-12-31,true
ENT-001318,PLAYER906,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001319,PLAYER301,DISCOUNTED_UPGRADE,DS-STANDARD,79.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001320,PLAYER062,FREE_REPLACEMENT,DS-STANDARD,0.00,WARRANTY,2024-01-01,2025-12-31,true
ENT-001321,PLAYER016,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001322,PLAYER826,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001323,PLAYER580,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001324,PLAYER309,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001325,PLAYER241,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001326,PLAYER055,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001327,PLAYER772,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001328,PLAYER089,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001329,PLAYER756,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001330,PLAYER589,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001331,PLAYER708,DISCOUNTED_UPGRADE,DS-EDGE,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001332,PLAYER104,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001333,PLAYER505,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001334,PLAYER560,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001335,PLAYER256,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001336,PLAYER315,DISCOUNTED_UPGRADE,DS-EDGE,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001337,PLAYER896,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001338,PLAYER742,DISCOUNTED_UPGRADE,DS-LIMITED,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001339,PLAYER821,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001340,PLAYER266,DISCOUNTED_UPGRADE,DS-EDGE,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001341,PLAYER045,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001342,PLAYER835,DISCOUNTED_UPGRADE,DS-EDGE,79.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001343,PLAYER768,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001344,PLAYER884,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001345,PLAYER319,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001346,PLAYER435,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001347,PLAYER103,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001348,PLAYER168,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001349,PLAYER609,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001350,PLAYER092,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001351,PLAYER034,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001352,PLAYER833,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001353,PLAYER769,FREE_REPLACEMENT,DS-STANDARD,0.00,PROMOTION,2024-01-01,2025-12-31,true
ENT-001354,PLAYER102,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001355,PLAYER108,FREE_REPLACEMENT,DS-STANDARD,0.00,WARRANTY,2024-01-01,2025-12-31,true
ENT-001356,PLAYER906,DISCOUNTED_UPGRADE,DS-EDGE,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001357,PLAYER520,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001358,PLAYER101,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001359,PLAYER944,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001360,PLAYER211,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001361,PLAYER543,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001362,PLAYER484,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001363,PLAYER763,DISCOUNTED_UPGRADE,DS-EDGE,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001364,PLAYER614,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001365,PLAYER115,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001366,PLAYER029,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001367,PLAYER133,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001368,PLAYER493,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001369,PLAYER347,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001370,PLAYER574,DISCOUNTED_UPGRADE,DS-STANDARD,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001371,PLAYER561,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001372,PLAYER734,DISCOUNTED_UPGRADE,DS-EDGE,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001373,PLAYER033,DISCOUNTED_UPGRADE,DS-LIMITED,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001374,PLAYER889,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001375,PLAYER898,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001376,PLAYER994,DISCOUNTED_UPGRADE,DS-EDGE,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001377,PLAYER617,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001378,PLAYER408,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001379,PLAYER399,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001380,PLAYER635,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001381,PLAYER767,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001382,PLAYER057,DISCOUNTED_UPGRADE,DS-EDGE,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001383,PLAYER398,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001384,PLAYER223,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001385,PLAYER289,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001386,PLAYER552,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001387,PLAYER592,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001388,PLAYER296,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001389,PLAYER516,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001390,PLAYER226,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001391,PLAYER757,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001392,PLAYER879,DISCOUNTED_UPGRADE,DS-STANDARD,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001393,PLAYER378,DISCOUNTED_UPGRADE,DS-EDGE,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001394,PLAYER374,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001395,PLAYER564,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001396,PLAYER814,DISCOUNTED_UPGRADE,DS-LIMITED,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001397,PLAYER318,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001398,PLAYER004,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001399,PLAYER018,FREE_REPLACEMENT,DS-STANDARD,0.00,WARRANTY,2024-01-01,2025-12-31,true
ENT-001400,PLAYER934,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001401,PLAYER431,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001402,PLAYER518,FREE_REPLACEMENT,DS-STANDARD,0.00,PROMOTION,2024-01-01,2025-12-31,true
ENT-001403,PLAYER807,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001404,PLAYER253,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001405,PLAYER763,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001406,PLAYER930,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001407,PLAYER240,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001408,PLAYER371,DISCOUNTED_UPGRADE,DS-EDGE,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001409,PLAYER832,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001410,PLAYER393,DISCOUNTED_UPGRADE,DS-EDGE,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001411,PLAYER777,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001412,PLAYER480,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001413,PLAYER453,DISCOUNTED_UPGRADE,DS-EDGE,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001414,PLAYER847,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001415,PLAYER825,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001416,PLAYER657,DISCOUNTED_UPGRADE,DS-EDGE,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001417,PLAYER101,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001418,PLAYER543,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001419,PLAYER842,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001420,PLAYER516,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001421,PLAYER723,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001422,PLAYER166,DISCOUNTED_UPGRADE,DS-EDGE,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001423,PLAYER702,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001424,PLAYER569,DISCOUNTED_UPGRADE,DS-EDGE,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001425,PLAYER427,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001426,PLAYER011,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001427,PLAYER490,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001428,PLAYER214,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001429,PLAYER709,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001430,PLAYER915,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001431,PLAYER918,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001432,PLAYER711,DISCOUNTED_UPGRADE,DS-EDGE,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001433,PLAYER696,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001434,PLAYER343,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001435,PLAYER356,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001436,PLAYER205,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001437,PLAYER611,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001438,PLAYER322,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001439,PLAYER462,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001440,PLAYER610,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001441,PLAYER261,DISCOUNTED_UPGRADE,DS-EDGE,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001442,PLAYER722,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001443,PLAYER852,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001444,PLAYER216,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001445,PLAYER768,DISCOUNTED_UPGRADE,DS-EDGE,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001446,PLAYER062,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001447,PLAYER967,DISCOUNTED_UPGRADE,DS-EDGE,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001448,PLAYER780,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001449,PLAYER667,ACCESSORY_DISCOUNT,DS-LIMITED,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001450,PLAYER124,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001451,PLAYER059,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001452,PLAYER296,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001453,PLAYER414,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001454,PLAYER567,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001455,PLAYER963,FIRMWARE_ONLY,,,WARRANTY,2024-01-01,2025-12-31,true
ENT-001456,PLAYER979,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001457,PLAYER599,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001458,PLAYER765,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001459,PLAYER912,DISCOUNTED_UPGRADE,DS-LIMITED,129.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001460,PLAYER508,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001461,PLAYER026,DISCOUNTED_UPGRADE,DS-EDGE,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001462,PLAYER944,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001463,PLAYER457,DISCOUNTED_UPGRADE,DS-EDGE,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001464,PLAYER299,DISCOUNTED_UPGRADE,DS-STANDARD,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001465,PLAYER856,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001466,PLAYER386,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001467,PLAYER164,DISCOUNTED_UPGRADE,DS-EDGE,129.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001468,PLAYER938,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001469,PLAYER034,DISCOUNTED_UPGRADE,DS-EDGE,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001470,PLAYER161,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001471,PLAYER631,ACCESSORY_DISCOUNT,DS-STANDARD,39.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001472,PLAYER620,DISCOUNTED_UPGRADE,DS-EDGE,79.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001473,PLAYER185,DISCOUNTED_UPGRADE,DS-STANDARD,49.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001474,PLAYER228,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001475,PLAYER837,FIRMWARE_ONLY,,,LOYALTY,2024-01-01,2025-12-31,true
ENT-001476,PLAYER851,DISCOUNTED_UPGRADE,DS-EDGE,129.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001477,PLAYER662,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001478,PLAYER567,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001479,PLAYER501,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001480,PLAYER741,ACCESSORY_DISCOUNT,DS-STANDARD,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001481,PLAYER836,FIRMWARE_ONLY,,,PROMOTION,2024-01-01,2025-12-31,true
ENT-001482,PLAYER508,ACCESSORY_DISCOUNT,DS-LIMITED,39.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001483,PLAYER046,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001484,PLAYER983,DISCOUNTED_UPGRADE,DS-LIMITED,49.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001485,PLAYER191,DISCOUNTED_UPGRADE,DS-EDGE,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001486,PLAYER635,DISCOUNTED_UPGRADE,DS-EDGE,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001487,PLAYER587,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001488,PLAYER921,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001489,PLAYER357,DISCOUNTED_UPGRADE,DS-STANDARD,79.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001490,PLAYER007,DISCOUNTED_UPGRADE,DS-STANDARD,109.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001491,PLAYER042,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,LOYALTY,2024-01-01,2025-12-31,true
ENT-001492,PLAYER830,MODULE_REPLACEMENT,DS-EDGE-MODULE,59.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001493,PLAYER928,FREE_REPLACEMENT,DS-STANDARD,0.00,WARRANTY,2024-01-01,2025-12-31,true
ENT-001494,PLAYER353,FREE_REPLACEMENT,DS-STANDARD,0.00,LOYALTY,2024-01-01,2025-12-31,true
ENT-001495,PLAYER117,DISCOUNTED_UPGRADE,DS-EDGE,109.99,WARRANTY,2024-01-01,2025-12-31,true
ENT-001496,PLAYER816,DISCOUNTED_UPGRADE,DS-STANDARD,129.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001497,PLAYER517,DISCOUNTED_UPGRADE,DS-LIMITED,109.99,PROMOTION,2024-01-01,2025-12-31,true
ENT-001498,PLAYER803,DISCOUNTED_UPGRADE,DS-LIMITED,79.99,LOYALTY,2024-01-01,2025-12-31,true
