External_Controller_ID__c,Name,SerialNumber,ProductCode,Player_ID__c,PurchaseDate,InstallDate,Warranty_Months__c,Warranty_Expiry_Date__c,Warranty_Status__c,Status
CTRL-0929,DualSense Limited Edition Controller,ZCT1W-H3861403,DS-LIMITED,PLAYER814,2022-12-24,2023-01-06,12,2023-12-24,OUT_OF_WARRANTY,Purchased
CTRL-0930,DualSense Wireless Controller,ZCT2E-Q6441988,DS-STANDARD,PLAYER815,2023-04-06,2023-04-20,12,2024-04-05,OUT_OF_WARRANTY,Purchased
CTRL-0931,DualSense Wireless Controller,ZCT2E-Q3561626,DS-STANDARD,PLAYER816,2023-03-01,2023-03-14,12,2024-02-29,OUT_OF_WARRANTY,Purchased
CTRL-0932,DualSense Wireless Controller,ZCT1W-E6313738,DS-STANDARD,PLAYER817,2021-11-02,2021-11-14,12,2022-11-02,OUT_OF_WARRANTY,Purchased
CTRL-0933,DualSense Wireless Controller,ZCT2E-A8287708,DS-STANDARD,PLAYER818,2021-12-20,2021-12-24,12,2022-12-20,OUT_OF_WARRANTY,Purchased
CTRL-0934,DualSense Limited Edition Controller,ZCT1W-G2591255,DS-LIMITED,PLAYER818,2023-08-26,2023-08-30,12,2024-08-25,IN_WARRANTY,Purchased
CTRL-0935,DualSense Limited Edition Controller,ZCT2E-L4317803,DS-LIMITED,PLAYER819,2023-03-15,2023-03-20,12,2024-03-14,OUT_OF_WARRANTY,Purchased
CTRL-0936,DualSense Wireless Controller,ZCT2E-T5658522,DS-STANDARD,PLAYER819,2023-09-24,2023-10-13,12,2024-09-23,IN_WARRANTY,Purchased
CTRL-0937,DualSense Wireless Controller,ZCT2E-P8299893,DS-STANDARD,PLAYER820,2021-11-24,2021-12-09,12,2022-11-24,OUT_OF_WARRANTY,Purchased
CTRL-0938,DualSense Limited Edition Controller,ZCT1W-M2778577,DS-LIMITED,PLAYER820,2022-10-25,2022-11-16,12,2023-10-25,OUT_OF_WARRANTY,Purchased
CTRL-0939,DualSense Wireless Controller,ZCT2E-V5854015,DS-STANDARD,PLAYER821,2023-11-29,2023-12-29,12,2024-11-28,IN_WARRANTY,Purchased
CTRL-0940,DualSense Wireless Controller,ZCT2E-G7985116,DS-STANDARD,PLAYER822,2022-09-23,2022-10-13,12,2023-09-23,OUT_OF_WARRANTY,Purchased
CTRL-0941,DualSense Wireless Controller,ZCT1W-L6211203,DS-STANDARD,PLAYER823,2023-05-29,2023-06-17,12,2024-05-28,OUT_OF_WARRANTY,Purchased
CTRL-0942,DualSense Wireless Controller,ZCT1W-V3171442,DS-STANDARD,PLAYER824,2022-11-30,2022-12-23,12,2023-11-30,OUT_OF_WARRANTY,Purchased
CTRL-0943,DualSense Wireless Controller,ZCT2E-E7200314,DS-STANDARD,PLAYER825,2023-08-28,2023-08-30,12,2024-08-27,IN_WARRANTY,Purchased
CTRL-0944,DualSense Wireless Controller,ZCT1W-Q7207712,DS-STANDARD,PLAYER826,2022-03-05,2022-04-04,12,2023-03-05,OUT_OF_WARRANTY,Purchased
CTRL-0945,DualSense Wireless Controller,ZCT2E-H6243501,DS-STANDARD,PLAYER827,2023-09-03,2023-09-28,12,2024-09-02,IN_WARRANTY,Purchased
CTRL-0946,DualSense Wireless Controller,ZCT2E-T6716959,DS-STANDARD,PLAYER828,2022-11-10,2022-12-02,12,2023-11-10,OUT_OF_WARRANTY,Purchased
CTRL-0947,DualSense Wireless Controller,ZCT1W-E6399457,DS-STANDARD,PLAYER829,2022-04-14,2022-05-06,12,2023-04-14,OUT_OF_WARRANTY,Purchased
CTRL-0948,DualSense Edge Wireless Controller,ZCT1W-H9197145,DS-EDGE,PLAYER830,2023-08-21,2023-09-18,12,2024-08-20,IN_WARRANTY,Purchased
CTRL-0949,DualSense Wireless Controller,ZCT1W-L9572494,DS-STANDARD,PLAYER831,2023-02-26,2023-03-22,12,2024-02-26,OUT_OF_WARRANTY,Purchased
CTRL-0950,DualSense Wireless Controller,ZCT1W-V6396474,DS-STANDARD,PLAYER831,2023-10-03,2023-10-17,12,2024-10-02,IN_WARRANTY,Purchased
CTRL-0951,DualSense Wireless Controller,ZCT2E-C8541105,DS-STANDARD,PLAYER832,2022-01-31,2022-02-25,12,2023-01-31,OUT_OF_WARRANTY,Purchased
CTRL-0952,DualSense Wireless Controller,ZCT2E-E7103256,DS-STANDARD,PLAYER832,2021-05-01,2021-05-16,12,2022-05-01,OUT_OF_WARRANTY,Purchased
CTRL-0953,DualSense Wireless Controller,ZCT1W-H1051224,DS-STANDARD,PLAYER833,2023-09-16,2023-10-03,12,2024-09-15,IN_WARRANTY,Purchased
CTRL-0954,DualSense Wireless Controller,ZCT1W-J6369307,DS-STANDARD,PLAYER834,2022-10-06,2022-10-25,12,2023-10-06,OUT_OF_WARRANTY,Purchased
CTRL-0955,DualSense Wireless Controller,ZCT1W-W4157389,DS-STANDARD,PLAYER835,2021-09-04,2021-09-13,12,2022-09-04,OUT_OF_WARRANTY,Purchased
CTRL-0956,DualSense Wireless Controller,ZCT1W-G9782909,DS-STANDARD,PLAYER836,2022-08-02,2022-08-09,12,2023-08-02,OUT_OF_WARRANTY,Purchased
CTRL-0957,DualSense Wireless Controller,ZCT2E-P1183106,DS-STANDARD,PLAYER837,2022-02-23,2022-02-27,12,2023-02-23,OUT_OF_WARRANTY,Purchased
CTRL-0958,DualSense Wireless Controller,ZCT2E-A1483540,DS-STANDARD,PLAYER837,2023-05-14,2023-05-16,12,2024-05-13,OUT_OF_WARRANTY,Purchased
CTRL-0959,DualSense Wireless Controller,ZCT2E-Q3476564,DS-STANDARD,PLAYER838,2023-02-22,2023-03-11,12,2024-02-22,OUT_OF_WARRANTY,Purchased
CTRL-0960,DualSense Wireless Controller,ZCT1W-V8451420,DS-STANDARD,PLAYER839,2021-08-09,2021-09-07,12,2022-08-09,OUT_OF_WARRANTY,Purchased
CTRL-0961,DualSense Wireless Controller,ZCT2E-Q5629663,DS-STANDARD,PLAYER839,2023-07-18,2023-07-27,12,2024-07-17,IN_WARRANTY,Purchased
CTRL-0962,DualSense Wireless Controller,ZCT1W-U3156470,DS-STANDARD,PLAYER840,2021-02-04,2021-02-07,12,2022-02-04,OUT_OF_WARRANTY,Purchased
CTRL-0963,DualSense Edge Wireless Controller,ZCT1W-L9004435,DS-EDGE,PLAYER841,2023-01-26,2023-01-30,12,2024-01-26,OUT_OF_WARRANTY,Purchased
CTRL-0964,DualSense Wireless Controller,ZCT2E-N1427236,DS-STANDARD,PLAYER842,2022-10-26,2022-11-07,12,2023-10-26,OUT_OF_WARRANTY,Purchased
CTRL-0965,DualSense Wireless Controller,ZCT1W-L1579384,DS-STANDARD,PLAYER843,2022-10-26,2022-11-13,12,2023-10-26,OUT_OF_WARRANTY,Purchased
CTRL-0966,DualSense Wireless Controller,ZCT1W-S1937161,DS-STANDARD,PLAYER844,2021-09-28,2021-10-13,12,2022-09-28,OUT_OF_WARRANTY,Purchased
CTRL-0967,DualSense Wireless Controller,ZCT1W-C3347324,DS-STANDARD,PLAYER845,2023-12-07,2023-12-12,12,2024-12-06,IN_WARRANTY,Purchased
CTRL-0968,DualSense Wireless Controller,ZCT1W-C7045114,DS-STANDARD,PLAYER846,2022-11-24,2022-11-26,12,2023-11-24,OUT_OF_WARRANTY,Purchased
CTRL-0969,DualSense Wireless Controller,ZCT2E-L2167300,DS-STANDARD,PLAYER847,2021-05-08,2021-05-24,12,2022-05-08,OUT_OF_WARRANTY,Purchased
CTRL-0970,DualSense Wireless Controller,ZCT2E-W7643612,DS-STANDARD,PLAYER848,2021-07-03,2021-07-29,12,2022-07-03,OUT_OF_WARRANTY,Purchased
CTRL-0971,DualSense Wireless Controller,ZCT1W-Q3668591,DS-STANDARD,PLAYER849,2022-06-19,2022-06-26,12,2023-06-19,OUT_OF_WARRANTY,Purchased
CTRL-0972,DualSense Limited Edition Controller,ZCT1W-B1406431,DS-LIMITED,PLAYER850,2022-04-07,2022-04-22,12,2023-04-07,OUT_OF_WARRANTY,Purchased
CTRL-0973,DualSense Wireless Controller,ZCT1W-B4674225,DS-STANDARD,PLAYER851,2021-11-09,2021-12-09,12,2022-11-09,OUT_OF_WARRANTY,Purchased
CTRL-0974,DualSense Wireless Controller,ZCT1W-S6359632,DS-STANDARD,PLAYER852,2023-03-22,2023-03-22,12,2024-03-21,OUT_OF_WARRANTY,Purchased
CTRL-0975,DualSense Wireless Controller,ZCT2E-R1394484,DS-STANDARD,PLAYER853,2023-04-30,2023-05-17,12,2024-04-29,OUT_OF_WARRANTY,Purchased
CTRL-0976,DualSense Edge Wireless Controller,ZCT1W-B4357530,DS-EDGE,PLAYER854,2021-03-15,2021-03-21,12,2022-03-15,OUT_OF_WARRANTY,Purchased
CTRL-0977,DualSense Limited Edition Controller,ZCT1W-U9245415,DS-LIMITED,PLAYER855,2021-06-15,2021-07-03,12,2022-06-15,OUT_OF_WARRANTY,Purchased
CTRL-0978,DualSense Wireless Controller,ZCT2E-S3754469,DS-STANDARD,PLAYER856,2021-11-08,2021-11-25,12,2022-11-08,OUT_OF_WARRANTY,Purchased
CTRL-0979,DualSense Wireless Controller,ZCT1W-W5721396,DS-STANDARD,PLAYER857,2023-02-06,2023-02-22,12,2024-02-06,OUT_OF_WARRANTY,Purchased
CTRL-0980,DualSense Wireless Controller,ZCT2E-F4382050,DS-STANDARD,PLAYER857,2022-06-09,2022-06-19,12,2023-06-09,OUT_OF_WARRANTY,Purchased
CTRL-0981,DualSense Wireless Controller,ZCT1W-L5367811,DS-STANDARD,PLAYER858,2022-08-08,2022-08-22,12,2023-08-08,OUT_OF_WARRANTY,Purchased
CTRL-0982,DualSense Wireless Controller,ZCT1W-Q9586664,DS-STANDARD,PLAYER859,2022-02-24,2022-03-01,12,2023-02-24,OUT_OF_WARRANTY,Purchased
CTRL-0983,DualSense Edge Wireless Controller,ZCT1W-B7500366,DS-EDGE,PLAYER860,2021-08-07,2021-08-30,12,2022-08-07,OUT_OF_WARRANTY,Purchased
CTRL-0984,DualSense Wireless Controller,ZCT1W-G6009840,DS-STANDARD,PLAYER860,2022-09-14,2022-09-25,12,2023-09-14,OUT_OF_WARRANTY,Purchased
CTRL-0985,DualSense Wireless Controller,ZCT2E-B4855572,DS-STANDARD,PLAYER861,2022-06-01,2022-06-07,12,2023-06-01,OUT_OF_WARRANTY,Purchased
CTRL-0986,DualSense Wireless Controller,ZCT1W-K1207372,DS-STANDARD,PLAYER862,2022-01-06,2022-02-02,12,2023-01-06,OUT_OF_WARRANTY,Purchased
CTRL-0987,DualSense Wireless Controller,ZCT2E-G9381774,DS-STANDARD,PLAYER863,2023-03-07,2023-03-30,12,2024-03-06,OUT_OF_WARRANTY,Purchased
CTRL-0988,DualSense Wireless Controller,ZCT2E-Q7555770,DS-STANDARD,PLAYER864,2021-12-05,2022-01-03,12,2022-12-05,OUT_OF_WARRANTY,Purchased
CTRL-0989,DualSense Wireless Controller,ZCT2E-R5787252,DS-STANDARD,PLAYER865,2022-05-24,2022-05-26,12,2023-05-24,OUT_OF_WARRANTY,Purchased
CTRL-0990,DualSense Wireless Controller,ZCT1W-A1523448,DS-STANDARD,PLAYER866,2021-01-23,2021-02-22,12,2022-01-23,OUT_OF_WARRANTY,Purchased
CTRL-0991,DualSense Wireless Controller,ZCT2E-A6090988,DS-STANDARD,PLAYER867,2021-11-23,2021-11-26,12,2022-11-23,OUT_OF_WARRANTY,Purchased
CTRL-0992,DualSense Wireless Controller,ZCT1W-M4612279,DS-STANDARD,PLAYER868,2023-05-17,2023-06-09,12,2024-05-16,OUT_OF_WARRANTY,Purchased
CTRL-0993,DualSense Edge Wireless Controller,ZCT2E-C5697262,DS-EDGE,PLAYER869,2023-05-06,2023-05-26,12,2024-05-05,OUT_OF_WARRANTY,Purchased
CTRL-0994,DualSense Wireless Controller,ZCT1W-K1587080,DS-STANDARD,PLAYER870,2022-09-11,2022-09-15,12,2023-09-11,OUT_OF_WARRANTY,Purchased
CTRL-0995,DualSense Edge Wireless Controller,ZCT2E-Q4433725,DS-EDGE,PLAYER871,2021-09-04,2021-10-03,12,2022-09-04,OUT_OF_WARRANTY,Purchased
CTRL-0996,DualSense Limited Edition Controller,ZCT1W-R3928988,DS-LIMITED,PLAYER872,2021-06-26,2021-07-19,12,2022-06-26,OUT_OF_WARRANTY,Purchased
CTRL-0997,DualSense Wireless Controller,ZCT1W-Q5582437,DS-STANDARD,PLAYER873,2023-09-10,2023-09-12,12,2024-09-09,IN_WARRANTY,Purchased
CTRL-0998,DualSense Wireless Controller,ZCT1W-G2093165,DS-STANDARD,PLAYER874,2023-02-12,2023-02-12,12,2024-02-12,OUT_OF_WARRANTY,Purchased
CTRL-0999,DualSense Wireless Controller,ZCT1W-R8255936,DS-STANDARD,PLAYER875,2023-04-25,2023-04-30,12,2024-04-24,OUT_OF_WARRANTY,Purchased
CTRL-1000,DualSense Wireless Controller,ZCT1W-U1738763,DS-STANDARD,PLAYER876,2022-07-30,2022-08-21,12,2023-07-30,OUT_OF_WARRANTY,Purchased
CTRL-1001,DualSense Wireless Controller,ZCT2E-R4400718,DS-STANDARD,PLAYER877,2021-02-19,2021-03-12,12,2022-02-19,OUT_OF_WARRANTY,Purchased
CTRL-1002,DualSense Wireless Controller,ZCT2E-G4939600,DS-STANDARD,PLAYER878,2021-01-04,2021-01-24,12,2022-01-04,OUT_OF_WARRANTY,Purchased
CTRL-1003,DualSense Wireless Controller,ZCT1W-U8303868,DS-STANDARD,PLAYER879,2023-09-28,2023-10-23,12,2024-09-27,IN_WARRANTY,Purchased
CTRL-1004,DualSense Wireless Controller,ZCT1W-B5806959,DS-STANDARD,PLAYER880,2023-01-23,2023-02-06,12,2024-01-23,OUT_OF_WARRANTY,Purchased
CTRL-1005,DualSense Wireless Controller,ZCT2E-T3749697,DS-STANDARD,PLAYER880,2023-01-31,2023-02-23,12,2024-01-31,OUT_OF_WARRANTY,Purchased
CTRL-1006,DualSense Wireless Controller,ZCT1W-L6818132,DS-STANDARD,PLAYER881,2023-04-03,2023-04-14,12,2024-04-02,OUT_OF_WARRANTY,Purchased
CTRL-1007,DualSense Edge Wireless Controller,ZCT2E-M5906489,DS-EDGE,PLAYER882,2021-10-30,2021-11-25,12,2022-10-30,OUT_OF_WARRANTY,Purchased
CTRL-1008,DualSense Edge Wireless Controller,ZCT2E-X7842181,DS-EDGE,PLAYER882,2023-06-04,2023-06-06,12,2024-06-03,OUT_OF_WARRANTY,Purchased
CTRL-1009,DualSense Wireless Controller,ZCT2E-E6583525,DS-STANDARD,PLAYER883,2023-08-14,2023-08-28,12,2024-08-13,IN_WARRANTY,Purchased
CTRL-1010,DualSense Wireless Controller,ZCT1W-B6762197,DS-STANDARD,PLAYER884,2021-10-25,2021-11-13,12,2022-10-25,OUT_OF_WARRANTY,Purchased
CTRL-1011,DualSense Wireless Controller,ZCT2E-T3674757,DS-STANDARD,PLAYER885,2021-10-13,2021-11-08,12,2022-10-13,OUT_OF_WARRANTY,Purchased
CTRL-1012,DualSense Wireless Controller,ZCT1W-N2371426,DS-STANDARD,PLAYER886,2021-08-18,2021-09-03,12,2022-08-18,OUT_OF_WARRANTY,Purchased
CTRL-1013,DualSense Wireless Controller,ZCT1W-S2741731,DS-STANDARD,PLAYER887,2022-06-06,2022-07-05,12,2023-06-06,OUT_OF_WARRANTY,Purchased
CTRL-1014,DualSense Wireless Controller,ZCT1W-H6618685,DS-STANDARD,PLAYER888,2022-10-29,2022-11-21,12,2023-10-29,OUT_OF_WARRANTY,Purchased
CTRL-1015,DualSense Wireless Controller,ZCT2E-T7626337,DS-STANDARD,PLAYER888,2023-03-16,2023-03-23,12,2024-03-15,OUT_OF_WARRANTY,Purchased
CTRL-1016,DualSense Wireless Controller,ZCT2E-P2785542,DS-STANDARD,PLAYER889,2023-07-19,2023-07-23,12,2024-07-18,IN_WARRANTY,Purchased
CTRL-1017,DualSense Wireless Controller,ZCT1W-A9464291,DS-STANDARD,PLAYER890,2023-10-12,2023-10-16,12,2024-10-11,IN_WARRANTY,Purchased
CTRL-1018,DualSense Edge Wireless Controller,ZCT1W-K5057290,DS-EDGE,PLAYER891,2023-04-12,2023-04-21,12,2024-04-11,OUT_OF_WARRANTY,Purchased
CTRL-1019,DualSense Edge Wireless Controller,ZCT1W-T2620464,DS-EDGE,PLAYER892,2022-01-27,2022-01-27,12,2023-01-27,OUT_OF_WARRANTY,Purchased
CTRL-1020,DualSense Wireless Controller,ZCT1W-A5962433,DS-STANDARD,PLAYER893,2022-01-16,2022-02-11,12,2023-01-16,OUT_OF_WARRANTY,Purchased
CTRL-1021,DualSense Wireless Controller,ZCT1W-C5251915,DS-STANDARD,PLAYER893,2021-09-01,2021-09-14,12,2022-09-01,OUT_OF_WARRANTY,Purchased
CTRL-1022,DualSense Limited Edition Controller,ZCT2E-X7761231,DS-LIMITED,PLAYER894,2022-09-07,2022-09-17,12,2023-09-07,OUT_OF_WARRANTY,Purchased
CTRL-1023,DualSense Wireless Controller,ZCT2E-M4497183,DS-STANDARD,PLAYER894,2023-09-07,2023-09-27,12,2024-09-06,IN_WARRANTY,Purchased
CTRL-1024,DualSense Wireless Controller,ZCT1W-X9243207,DS-STANDARD,PLAYER895,2023-10-21,2023-10-31,12,2024-10-20,IN_WARRANTY,Purchased
CTRL-1025,DualSense Wireless Controller,ZCT2E-A5291312,DS-STANDARD,PLAYER895,2023-02-25,2023-03-21,12,2024-02-25,OUT_OF_WARRANTY,Purchased
CTRL-1026,DualSense Wireless Controller,ZCT1W-P6889724,DS-STANDARD,PLAYER896,2023-10-02,2023-10-02,12,2024-10-01,IN_WARRANTY,Purchased
CTRL-1027,DualSense Wireless Controller,ZCT2E-B9178027,DS-STANDARD,PLAYER896,2021-06-27,2021-07-12,12,2022-06-27,OUT_OF_WARRANTY,Purchased
CTRL-1028,DualSense Edge Wireless Controller,ZCT2E-T2544323,DS-EDGE,PLAYER897,2021-06-19,2021-06-26,12,2022-06-19,OUT_OF_WARRANTY,Purchased
CTRL-1029,DualSense Wireless Controller,ZCT1W-Q7372844,DS-STANDARD,PLAYER898,2022-05-10,2022-05-29,12,2023-05-10,OUT_OF_WARRANTY,Purchased
CTRL-1030,DualSense Wireless Controller,ZCT2E-B6416901,DS-STANDARD,PLAYER899,2023-07-14,2023-07-20,12,2024-07-13,IN_WARRANTY,Purchased
CTRL-1031,DualSense Wireless Controller,ZCT2E-D1172703,DS-STANDARD,PLAYER899,2021-02-27,2021-03-28,12,2022-02-27,OUT_OF_WARRANTY,Purchased
CTRL-1032,DualSense Wireless Controller,ZCT2E-C9423380,DS-STANDARD,PLAYER900,2022-07-17,2022-08-08,12,2023-07-17,OUT_OF_WARRANTY,Purchased
CTRL-1033,DualSense Wireless Controller,ZCT2E-T1817300,DS-STANDARD,PLAYER900,2021-08-29,2021-09-20,12,2022-08-29,OUT_OF_WARRANTY,Purchased
CTRL-1034,DualSense Wireless Controller,ZCT2E-F8578703,DS-STANDARD,PLAYER901,2021-11-30,2021-12-01,12,2022-11-30,OUT_OF_WARRANTY,Purchased
CTRL-1035,DualSense Wireless Controller,ZCT2E-V6560231,DS-STANDARD,PLAYER902,2021-11-14,2021-12-14,12,2022-11-14,OUT_OF_WARRANTY,Purchased
CTRL-1036,DualSense Wireless Controller,ZCT1W-G9089070,DS-STANDARD,PLAYER902,2021-01-12,2021-01-24,12,2022-01-12,OUT_OF_WARRANTY,Purchased
CTRL-1037,DualSense Wireless Controller,ZCT1W-N1736094,DS-STANDARD,PLAYER903,2022-04-03,2022-04-13,12,2023-04-03,OUT_OF_WARRANTY,Purchased
CTRL-1038,DualSense Wireless Controller,ZCT2E-H8460264,DS-STANDARD,PLAYER904,2021-08-26,2021-08-29,12,2022-08-26,OUT_OF_WARRANTY,Purchased
CTRL-1039,DualSense Wireless Controller,ZCT1W-E3214575,DS-STANDARD,PLAYER905,2021-02-18,2021-03-04,12,2022-02-18,OUT_OF_WARRANTY,Purchased
CTRL-1040,DualSense Limited Edition Controller,ZCT2E-M8213757,DS-LIMITED,PLAYER906,2023-12-12,2024-01-09,12,2024-12-11,IN_WARRANTY,Purchased
CTRL-1041,DualSense Wireless Controller,ZCT2E-W2783889,DS-STANDARD,PLAYER907,2021-03-10,2021-03-18,12,2022-03-10,OUT_OF_WARRANTY,Purchased
CTRL-1042,DualSense Limited Edition Controller,ZCT2E-T8084267,DS-LIMITED,PLAYER908,2021-06-28,2021-07-06,12,2022-06-28,OUT_OF_WARRANTY,Purchased
CTRL-1043,DualSense Wireless Controller,ZCT2E-R7733149,DS-STANDARD,PLAYER909,2022-05-14,2022-06-12,12,2023-05-14,OUT_OF_WARRANTY,Purchased
CTRL-1044,DualSense Wireless Controller,ZCT1W-D1404486,DS-STANDARD,PLAYER910,2022-01-18,2022-02-08,12,2023-01-18,OUT_OF_WARRANTY,Purchased
CTRL-1045,DualSense Wireless Controller,ZCT1W-Q7263217,DS-STANDARD,PLAYER911,2023-09-06,2023-09-08,12,2024-09-05,IN_WARRANTY,Purchased
CTRL-1046,DualSense Wireless Controller,ZCT1W-U7933281,DS-STANDARD,PLAYER912,2021-03-23,2021-03-30,12,2022-03-23,OUT_OF_WARRANTY,Purchased
CTRL-1047,DualSense Wireless Controller,ZCT1W-E6038921,DS-STANDARD,PLAYER912,2023-03-12,2023-03-12,12,2024-03-11,OUT_OF_WARRANTY,Purchased
CTRL-1048,DualSense Wireless Controller,ZCT2E-B9559668,DS-STANDARD,PLAYER913,2021-08-19,2021-09-04,12,2022-08-19,OUT_OF_WARRANTY,Purchased
CTRL-1049,DualSense Limited Edition Controller,ZCT2E-U9900636,DS-LIMITED,PLAYER914,2021-10-08,2021-10-18,12,2022-10-08,OUT_OF_WARRANTY,Purchased
CTRL-1050,DualSense Wireless Controller,ZCT1W-R4582959,DS-STANDARD,PLAYER914,2023-08-31,2023-09-15,12,2024-08-30,IN_WARRANTY,Purchased
CTRL-1051,DualSense Wireless Controller,ZCT2E-G2661733,DS-STANDARD,PLAYER915,2021-05-26,2021-05-30,12,2022-05-26,OUT_OF_WARRANTY,Purchased
CTRL-1052,DualSense Wireless Controller,ZCT1W-S3439451,DS-STANDARD,PLAYER916,2021-05-20,2021-06-04,12,2022-05-20,OUT_OF_WARRANTY,Purchased
CTRL-1053,DualSense Edge Wireless Controller,ZCT1W-U3763756,DS-EDGE,PLAYER917,2022-05-21,2022-06-10,12,2023-05-21,OUT_OF_WARRANTY,Purchased
CTRL-1054,DualSense Edge Wireless Controller,ZCT2E-W7068696,DS-EDGE,PLAYER918,2022-04-07,2022-05-03,12,2023-04-07,OUT_OF_WARRANTY,Purchased
CTRL-1055,DualSense Wireless Controller,ZCT2E-P2001147,DS-STANDARD,PLAYER919,2021-03-29,2021-04-25,12,2022-03-29,OUT_OF_WARRANTY,Purchased
CTRL-1056,DualSense Wireless Controller,ZCT2E-N1464145,DS-STANDARD,PLAYER920,2023-02-05,2023-02-17,12,2024-02-05,OUT_OF_WARRANTY,Purchased
CTRL-1057,DualSense Edge Wireless Controller,ZCT2E-V4770193,DS-EDGE,PLAYER921,2021-09-18,2021-10-03,12,2022-09-18,OUT_OF_WARRANTY,Purchased
CTRL-1058,DualSense Wireless Controller,ZCT2E-W3638806,DS-STANDARD,PLAYER922,2023-12-04,2023-12-13,12,2024-12-03,IN_WARRANTY,Purchased
CTRL-1059,DualSense Wireless Controller,ZCT2E-C8260198,DS-STANDARD,PLAYER923,2023-05-05,2023-05-07,12,2024-05-04,OUT_OF_WARRANTY,Purchased
CTRL-1060,DualSense Wireless Controller,ZCT1W-E1670225,DS-STANDARD,PLAYER924,2023-03-17,2023-03-25,12,2024-03-16,OUT_OF_WARRANTY,Purchased
CTRL-1061,DualSense Wireless Controller,ZCT2E-W6729127,DS-STANDARD,PLAYER925,2024-01-02,2024-01-21,12,2025-01-01,IN_WARRANTY,Purchased
CTRL-1062,DualSense Wireless Controller,ZCT2E-K8883813,DS-STANDARD,PLAYER926,2023-03-02,2023-03-26,12,2024-03-01,OUT_OF_WARRANTY,Purchased
CTRL-1063,DualSense Wireless Controller,ZCT1W-R6655184,DS-STANDARD,PLAYER927,2023-09-30,2023-10-10,12,2024-09-29,IN_WARRANTY,Purchased
CTRL-1064,DualSense Wireless Controller,ZCT1W-J5499844,DS-STANDARD,PLAYER928,2022-08-15,2022-09-03,12,2023-08-15,OUT_OF_WARRANTY,Purchased
CTRL-1065,DualSense Wireless Controller,ZCT1W-L6438575,DS-STANDARD,PLAYER929,2022-01-27,2022-02-07,12,2023-01-27,OUT_OF_WARRANTY,Purchased
CTRL-1066,DualSense Wireless Controller,ZCT2E-G6620341,DS-STANDARD,PLAYER929,2023-04-23,2023-05-01,12,2024-04-22,OUT_OF_WARRANTY,Purchased
CTRL-1067,DualSense Wireless Controller,ZCT2E-V8110991,DS-STANDARD,PLAYER930,2022-01-21,2022-02-14,12,2023-01-21,OUT_OF_WARRANTY,Purchased
CTRL-1068,DualSense Wireless Controller,ZCT1W-K4187101,DS-STANDARD,PLAYER931,2023-01-11,2023-02-02,12,2024-01-11,OUT_OF_WARRANTY,Purchased
CTRL-1069,DualSense Wireless Controller,ZCT2E-G8762657,DS-STANDARD,PLAYER931,2021-12-22,2021-12-25,12,2022-12-22,OUT_OF_WARRANTY,Purchased
CTRL-1070,DualSense Wireless Controller,ZCT2E-W5144427,DS-STANDARD,PLAYER932,2022-11-22,2022-11-27,12,2023-11-22,OUT_OF_WARRANTY,Purchased
CTRL-1071,DualSense Wireless Controller,ZCT2E-M5121051,DS-STANDARD,PLAYER933,2022-07-09,2022-08-07,12,2023-07-09,OUT_OF_WARRANTY,Purchased
CTRL-1072,DualSense Edge Wireless Controller,ZCT2E-T6727732,DS-EDGE,PLAYER934,2021-10-27,2021-11-04,12,2022-10-27,OUT_OF_WARRANTY,Purchased
CTRL-1073,DualSense Wireless Controller,ZCT1W-J3087576,DS-STANDARD,PLAYER935,2023-03-17,2023-03-17,12,2024-03-16,OUT_OF_WARRANTY,Purchased
CTRL-1074,DualSense Wireless Controller,ZCT1W-G5275016,DS-STANDARD,PLAYER936,2023-07-21,2023-08-19,12,2024-07-20,IN_WARRANTY,Purchased
CTRL-1075,DualSense Wireless Controller,ZCT2E-S8054705,DS-STANDARD,PLAYER937,2021-04-15,2021-04-28,12,2022-04-15,OUT_OF_WARRANTY,Purchased
CTRL-1076,DualSense Wireless Controller,ZCT2E-V2813267,DS-STANDARD,PLAYER938,2023-03-04,2023-03-14,12,2024-03-03,OUT_OF_WARRANTY,Purchased
CTRL-1077,DualSense Wireless Controller,ZCT1W-E4038433,DS-STANDARD,PLAYER939,2021-04-22,2021-04-23,12,2022-04-22,OUT_OF_WARRANTY,Purchased
CTRL-1078,DualSense Wireless Controller,ZCT1W-J2802906,DS-STANDARD,PLAYER940,2022-07-04,2022-07-08,12,2023-07-04,OUT_OF_WARRANTY,Purchased
CTRL-1079,DualSense Wireless Controller,ZCT1W-X8101189,DS-STANDARD,PLAYER941,2021-05-03,2021-05-03,12,2022-05-03,OUT_OF_WARRANTY,Purchased
CTRL-1080,DualSense Wireless Controller,ZCT1W-L5650204,DS-STANDARD,PLAYER942,2022-05-08,2022-05-15,12,2023-05-08,OUT_OF_WARRANTY,Purchased
CTRL-1081,DualSense Wireless Controller,ZCT1W-V5475083,DS-STANDARD,PLAYER943,2022-12-26,2023-01-21,12,2023-12-26,OUT_OF_WARRANTY,Purchased
CTRL-1082,DualSense Wireless Controller,ZCT1W-E1385105,DS-STANDARD,PLAYER943,2022-10-11,2022-11-04,12,2023-10-11,OUT_OF_WARRANTY,Purchased
CTRL-1083,DualSense Wireless Controller,ZCT1W-F7430237,DS-STANDARD,PLAYER944,2021-02-05,2021-03-07,12,2022-02-05,OUT_OF_WARRANTY,Purchased
